run_id,entity_id,source_url,room_id,name,details,area_m2,max_adults,max_children,bed_description,view,extra_bed_allowed,extra_bed_count,image_urls
80c248dd5eb3,0999f5b11e5432190dd27d2f,https://www.bestprice.vn/khach-san/banyan-tree-lang-co-hotels-resort-530.html,room_detail_14897_2_,Phòng One Bedroom Seaview Hill Pool Villa,"[""152m 2"", ""2 người lớn, 1 trẻ em"", ""Hướng biển"", ""1 giường lớn""]",152.0,2,1,1 giường lớn,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/banyan-tree-lang-co-hotels-resort-633f9c4124e79.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/banyan-tree-lang-co-hotels-resort-633f9c5045f27.jpg""]"
80c248dd5eb3,0999f5b11e5432190dd27d2f,https://www.bestprice.vn/khach-san/banyan-tree-lang-co-hotels-resort-530.html,room_detail_18667_4_,Phòng Two-Bedroom Seaview Hill Pool Villa,"[""237m 2"", ""4 người lớn, 2 trẻ em"", ""Hướng biển"", ""2 giường đôi""]",237.0,4,2,2 giường đôi,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/banyan-tree-lang-co-hotels-resort-633f9b2cadeee.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/banyan-tree-lang-co-hotels-resort-633f9c5e0795b.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/banyan-tree-lang-co-hotels-resort-633f96d1bff1e.jpg""]"
80c248dd5eb3,0999f5b11e5432190dd27d2f,https://www.bestprice.vn/khach-san/banyan-tree-lang-co-hotels-resort-530.html,room_detail_18668_6_,Phòng Three-Bedroom Seaview Hill Pool Villa,"[""260m 2"", ""6 người lớn, 3 trẻ em"", ""Hướng biển"", ""3 giường đôi""]",260.0,6,3,3 giường đôi,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/banyan-tree-lang-co-hotels-resort-633f9739c43b4.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/banyan-tree-lang-co-hotels-resort-633f9aee27c82.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/banyan-tree-lang-co-hotels-resort-633f9ae55a9ad.jpg""]"
80c248dd5eb3,0a6ec47f2855cd5c1dbde47d,https://www.bestprice.vn/khach-san/khach-san-sai-gon-kim-lien-446.html,room_detail_2010_2_,Phòng Deluxe,"[""26m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng thành phố"", ""1 giường đôi""]",26.0,2,2,1 giường đôi,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/khach-san-sai-gon-kim-lien-5363577f4d92e.jpg""]"
80c248dd5eb3,0a6ec47f2855cd5c1dbde47d,https://www.bestprice.vn/khach-san/khach-san-sai-gon-kim-lien-446.html,room_detail_2008_2_,Executive Deluxe,"[""26m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng thành phố"", ""1 giường đôi""]",26.0,2,2,1 giường đôi,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/khach-san-sai-gon-kim-lien-5363577f52f33.jpg""]"
80c248dd5eb3,0a6ec47f2855cd5c1dbde47d,https://www.bestprice.vn/khach-san/khach-san-sai-gon-kim-lien-446.html,room_detail_2007_2_,Phòng Suite,"[""48m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng thành phố"", ""1 giường đôi""]",48.0,2,2,1 giường đôi,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/khach-san-sai-gon-kim-lien-5363577f4e7f7.jpg""]"
80c248dd5eb3,0a6ec47f2855cd5c1dbde47d,https://www.bestprice.vn/khach-san/khach-san-sai-gon-kim-lien-446.html,room_detail_2006_2_,Executive Suite,"[""48m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng thành phố"", ""1 giường đôi""]",48.0,2,2,1 giường đôi,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/khach-san-sai-gon-kim-lien-5363577f498a3.jpg""]"
80c248dd5eb3,0a6ec47f2855cd5c1dbde47d,https://www.bestprice.vn/khach-san/khach-san-sai-gon-kim-lien-446.html,room_detail_2005_2_,Phòng Vip,"[""62m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng thành phố"", ""1 giường đôi""]",62.0,2,2,1 giường đôi,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/khach-san-sai-gon-kim-lien-5363577f4b54e.jpg""]"
80c248dd5eb3,0a99d190a9884de80d284bf7,https://www.bestprice.vn/khach-san/white-house-dai-lai-villa-1629.html,room_detail_7673_10_,Villa,"[""150m 2"", ""10 người lớn, 2 trẻ em"", ""Hướng vườn"", ""3 giường đôi / 2 giường lớn""]",150.0,10,2,3 giường đôi / 2 giường lớn,Hướng vườn,,,"[""https://owa.bestprice.vn/images/hotels/uploads/white-house-dai-lai-villa-5db1657e5ab52.jpg""]"
80c248dd5eb3,118c5319a6f25153aae34646,https://www.bestprice.vn/khach-san/the-cliff-resort-residences-phan-thiet-277.html,room_detail_1221_2_,Azul Garden View,"[""45m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng vườn"", ""2 giường đơn / 1 giường đôi""]",45.0,2,2,2 giường đơn / 1 giường đôi,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f84da53f0f2.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f84d9385182.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f84d93850ca.jpg""]"
80c248dd5eb3,118c5319a6f25153aae34646,https://www.bestprice.vn/khach-san/the-cliff-resort-residences-phan-thiet-277.html,room_detail_1222_2_,Azul Pool View,"[""45m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng hồ bơi"", ""2 giường đơn / 1 giường đôi""]",45.0,2,2,2 giường đơn / 1 giường đôi,Hướng hồ bơi,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f84da53f1ac.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f84da53f255.jpg""]"
80c248dd5eb3,118c5319a6f25153aae34646,https://www.bestprice.vn/khach-san/the-cliff-resort-residences-phan-thiet-277.html,room_detail_1223_2_,Azul Sea View,"[""45m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""2 giường đơn / 1 giường đôi""]",45.0,2,2,2 giường đơn / 1 giường đôi,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f84db9bfa07.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f84db9bfab0.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f84db9bf950.jpg""]"
80c248dd5eb3,118c5319a6f25153aae34646,https://www.bestprice.vn/khach-san/the-cliff-resort-residences-phan-thiet-277.html,room_detail_1224_2_,Verde Louge,"[""72m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng vườn"", ""1 giường lớn""]",72.0,2,2,1 giường lớn,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f84dd3aa901.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f84deb835ff.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f84dd3aac7e.jpg""]"
80c248dd5eb3,118c5319a6f25153aae34646,https://www.bestprice.vn/khach-san/the-cliff-resort-residences-phan-thiet-277.html,room_detail_10209_2_,Verde Garden,"[""72m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng vườn"", ""1 giường đôi""]",72.0,2,2,1 giường đôi,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f922a3ebbfc.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f84deb836c4.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f84deb8376e.jpg""]"
80c248dd5eb3,118c5319a6f25153aae34646,https://www.bestprice.vn/khach-san/the-cliff-resort-residences-phan-thiet-277.html,room_detail_1226_2_,Bungalow Garden View,"[""72m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng vườn"", ""1 giường lớn""]",72.0,2,2,1 giường lớn,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f922a3ebcb6.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f922a3ebd5f.jpg""]"
80c248dd5eb3,118c5319a6f25153aae34646,https://www.bestprice.vn/khach-san/the-cliff-resort-residences-phan-thiet-277.html,room_detail_1228_2_,Beach Front Bungalow,"[""72m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""2 giường đơn / 1 giường đôi""]",72.0,2,2,2 giường đơn / 1 giường đôi,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f922b552e72.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f922b552f1d.jpg""]"
80c248dd5eb3,118c5319a6f25153aae34646,https://www.bestprice.vn/khach-san/the-cliff-resort-residences-phan-thiet-277.html,room_detail_1225_2_,Terra Garden View 1bedroom,"[""140m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""1 giường lớn""]",140.0,2,2,1 giường lớn,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f922d3bb998.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f922d3bba50.jpg""]"
80c248dd5eb3,118c5319a6f25153aae34646,https://www.bestprice.vn/khach-san/the-cliff-resort-residences-phan-thiet-277.html,room_detail_10215_4_,Terra Garden View 2bedroom,"[""142m 2"", ""4 người lớn, 2 trẻ em"", ""Hướng biển"", ""1 giường lớn / 1 Giường đôi & 2 Giường đơn""]",142.0,4,2,1 giường lớn / 1 Giường đôi & 2 Giường đơn,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f922ecbecb9.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f922ecbeda7.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f923015b9dc.jpg""]"
80c248dd5eb3,118c5319a6f25153aae34646,https://www.bestprice.vn/khach-san/the-cliff-resort-residences-phan-thiet-277.html,room_detail_10217_2_,Terra Ocean View 1bedroom,"[""106m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""1 giường lớn""]",106.0,2,2,1 giường lớn,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f923015ba9a.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f923015bb43.jpg""]"
80c248dd5eb3,118c5319a6f25153aae34646,https://www.bestprice.vn/khach-san/the-cliff-resort-residences-phan-thiet-277.html,room_detail_1227_4_,Terra Ocean View 2bedroom,"[""150m 2"", ""4 người lớn, 2 trẻ em"", ""Hướng biển"", ""1 Giường đôi & 2 Giường đơn""]",150.0,4,2,1 Giường đôi & 2 Giường đơn,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f92310a34a1.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f92310a3559.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f92310a3603.jpg""]"
80c248dd5eb3,118c5319a6f25153aae34646,https://www.bestprice.vn/khach-san/the-cliff-resort-residences-phan-thiet-277.html,room_detail_1229_2_,Duplex Ocean 1bedroom,"[""106m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""1 giường lớn""]",106.0,2,2,1 giường lớn,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f9232fd7cb0.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f9232fd7d9e.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f9232fd7e53.jpg""]"
80c248dd5eb3,118c5319a6f25153aae34646,https://www.bestprice.vn/khach-san/the-cliff-resort-residences-phan-thiet-277.html,room_detail_20021_4_,Duplex Ocean 2bedroom,"[""150m 2"", ""4 người lớn, 2 trẻ em"", ""1 Giường đôi & 2 Giường đơn""]",150.0,4,2,1 Giường đôi & 2 Giường đơn,,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f92342ee9a4.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f92342eea5e.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f92342eeb07.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f92342eebae.jpg""]"
80c248dd5eb3,118c5319a6f25153aae34646,https://www.bestprice.vn/khach-san/the-cliff-resort-residences-phan-thiet-277.html,room_detail_20022_6_,Villa Ocean Front 3bedroom,"[""470m 2"", ""6 người lớn, 2 trẻ em"", ""Hướng vườn"", ""2 giường đơn / 2 giường lớn""]",470.0,6,2,2 giường đơn / 2 giường lớn,Hướng vườn,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f9235314382.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f923531445b.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f9235314512.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f9236da9a93.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/the-cliff-resort-residences-phan-thiet-64f9236da9b4d.jpg""]"
80c248dd5eb3,12303701fbed7b3ba95c93cb,https://www.bestprice.vn/khach-san/belle-maison-parosand-da-nang-1418.html,room_detail_6240_2_,Phòng Deluxe,"[""24m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng thành phố"", ""2 giường đơn / 1 giường đôi""]",24.0,2,2,2 giường đơn / 1 giường đôi,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/belle-maison-parosand-da-nang-648690a7cb590.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/belle-maison-parosand-da-nang-648690a7cb4ee.jpg""]"
80c248dd5eb3,12303701fbed7b3ba95c93cb,https://www.bestprice.vn/khach-san/belle-maison-parosand-da-nang-1418.html,room_detail_6241_2_,Phòng Senior Deluxe,"[""22m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""2 giường đơn / 1 giường đôi""]",22.0,2,2,2 giường đơn / 1 giường đôi,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/belle-maison-parosand-da-nang-648690a7cbb34.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/belle-maison-parosand-da-nang-648690a7cbbc3.jpg""]"
80c248dd5eb3,12303701fbed7b3ba95c93cb,https://www.bestprice.vn/khach-san/belle-maison-parosand-da-nang-1418.html,room_detail_6242_4_,Phòng Family,"[""32m 2"", ""4 người lớn, 2 trẻ em"", ""Hướng biển"", ""1 Giường đôi & 2 Giường đơn""]",32.0,4,2,1 Giường đôi & 2 Giường đơn,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/belle-maison-parosand-da-nang-648690a7cb74c.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/belle-maison-parosand-da-nang-648690a7cb7dc.jpg""]"
80c248dd5eb3,12303701fbed7b3ba95c93cb,https://www.bestprice.vn/khach-san/belle-maison-parosand-da-nang-1418.html,room_detail_6243_4_,Phòng Executive Family,"[""36m 2"", ""4 người lớn, 2 trẻ em"", ""Hướng biển"", ""1 Giường đôi & 2 Giường đơn""]",36.0,4,2,1 Giường đôi & 2 Giường đơn,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/belle-maison-parosand-da-nang-648690a7cb62c.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/belle-maison-parosand-da-nang-648690a7cb6bc.jpg""]"
80c248dd5eb3,12303701fbed7b3ba95c93cb,https://www.bestprice.vn/khach-san/belle-maison-parosand-da-nang-1418.html,room_detail_6244_2_,Phòng Residence,"[""35m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng thành phố"", ""1 giường đôi""]",35.0,2,2,1 giường đôi,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/belle-maison-parosand-da-nang-648690a7cb8f9.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/belle-maison-parosand-da-nang-648690a7cbaa5.jpg""]"
80c248dd5eb3,12303701fbed7b3ba95c93cb,https://www.bestprice.vn/khach-san/belle-maison-parosand-da-nang-1418.html,room_detail_6333_2_,Phòng Residence Ocean,"[""136m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng bãi biển"", ""3 giường đôi""]",136.0,2,2,3 giường đôi,Hướng bãi biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/belle-maison-parosand-da-nang-648690a7cb987.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/belle-maison-parosand-da-nang-648690a7cba16.jpg""]"
80c248dd5eb3,1262a571d0d2899a3171d41d,https://www.bestprice.vn/khach-san/tms-hotel-da-nang-1532.html,room_detail_7108_2_,Premier Suite City View,"[""45m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng thành phố"", ""2 giường đơn / 1 giường đôi""]",45.0,2,2,2 giường đơn / 1 giường đôi,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/tms-hotel-da-nang-beach-6481359ea5c13.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/tms-hotel-da-nang-beach-6481359ea5c95.jpg""]"
80c248dd5eb3,1262a571d0d2899a3171d41d,https://www.bestprice.vn/khach-san/tms-hotel-da-nang-1532.html,room_detail_7109_2_,Premier Suite Partial Ocean,"[""45m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""2 giường đơn / 1 giường đôi""]",45.0,2,2,2 giường đơn / 1 giường đôi,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/tms-hotel-da-nang-beach-6481359ea5d98.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/tms-hotel-da-nang-beach-6481359ea5d17.jpg""]"
80c248dd5eb3,1262a571d0d2899a3171d41d,https://www.bestprice.vn/khach-san/tms-hotel-da-nang-1532.html,room_detail_19714_2_,Premier Suite Oceanfront,"[""45m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""2 giường đơn / 1 giường đôi""]",45.0,2,2,2 giường đơn / 1 giường đôi,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/tms-hotel-da-nang-beach-6481359ea5e1a.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/tms-hotel-da-nang-beach-6481359ea5e9c.jpg""]"
80c248dd5eb3,1262a571d0d2899a3171d41d,https://www.bestprice.vn/khach-san/tms-hotel-da-nang-1532.html,room_detail_7110_4_,Family Suite 2-Bedroom Ocean View,"[""70m 2"", ""4 người lớn, 2 trẻ em"", ""Hướng biển"", ""2 giường đơn / 1 giường đôi""]",70.0,4,2,2 giường đơn / 1 giường đôi,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/tms-hotel-da-nang-beach-6481359ea5f1f.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/tms-hotel-da-nang-beach-6481359ea5fa0.jpg""]"
80c248dd5eb3,1262a571d0d2899a3171d41d,https://www.bestprice.vn/khach-san/tms-hotel-da-nang-1532.html,room_detail_7111_4_,Grand Suite 2-bedroom Connecting Ocean View,"[""80m 2"", ""4 người lớn, 2 trẻ em"", ""2 giường đơn / 1 giường đôi""]",80.0,4,2,2 giường đơn / 1 giường đôi,,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/tms-hotel-da-nang-beach-6481359ea6023.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/tms-hotel-da-nang-beach-6481359ea60a6.jpg""]"
80c248dd5eb3,142b0d7e225d10057abc8dd4,https://www.bestprice.vn/khach-san/queen-ann-nha-trang-hotel-1670.html,room_detail_7917_2_,Phòng Deluxe,"[""32m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng thành phố"", ""2 giường đơn / 1 giường đôi""]",32.0,2,2,2 giường đơn / 1 giường đôi,Hướng thành phố,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/queen-ann-nha-trang-hotel-6448eea775015.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/queen-ann-nha-trang-hotel-6448eea77519f.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/queen-ann-nha-trang-hotel-6448eed35ce56.jpg""]"
80c248dd5eb3,142b0d7e225d10057abc8dd4,https://www.bestprice.vn/khach-san/queen-ann-nha-trang-hotel-1670.html,room_detail_7918_2_,Phòng Grand Deluxe,"[""32m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng bãi biển"", ""2 giường đơn / 1 giường đôi""]",32.0,2,2,2 giường đơn / 1 giường đôi,Hướng bãi biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/queen-ann-nha-trang-hotel-6448eea77511c.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/queen-ann-nha-trang-hotel-6448eed35c912.jpg""]"
80c248dd5eb3,142b0d7e225d10057abc8dd4,https://www.bestprice.vn/khach-san/queen-ann-nha-trang-hotel-1670.html,room_detail_7919_2_,Phòng Premier,"[""35m 2"", ""2 người lớn, 2 trẻ em"", ""Hướng biển"", ""2 giường đơn / 1 giường đôi""]",35.0,2,2,2 giường đơn / 1 giường đôi,Hướng biển,True,1,"[""https://owa.bestprice.vn/images/hotels/uploads/queen-ann-nha-trang-hotel-6448eea775099.jpg"", ""https://owa.bestprice.vn/images/hotels/uploads/queen-ann-nha-trang-hotel-6448eed35ccb7.jpg""]"
