property_id,overall_score,review_count,score_cleanliness,score_facilities,score_location,score_staff,score_value_for_money,count_exceptional,count_excellent,count_very_good,count_good,count_below_expectation,sample_customer_reviews
10971,9.0,8127,9.1,8.8,9.5,9.0,8.6,2900,1090,276,178,119,"[10.0/10] junghwa: ""I've been many high star hotels but this is the best one."" || [10.0/10] Helen: ""As usual, it is a always a great place to stay in HCMC."" || [10.0/10] Albert: ""A very classy establishment and an enjoyable stay overall."" || [10.0/10] Rocky: ""Location is amazing and walking to main parts of the city."" || [10.0/10] John: ""Great breakfast buffet, nice clean rooms, fantastic service."" || [9.2/10] Jason: ""The staff always made sure we had a drink in front of us."" || [9.6/10] Dac Dung: ""I will comeback again, best hotel in Ho Chi Minh City"" || [9.6/10] John: ""Very convenient location, great breakfast, super nice staff."" || [10.0/10] Grace: ""Anyway service is good, hotel is clean , amenities complete"" || [10.0/10] Siew Jang: ""A fantastic stay with exceptional value and prime location."""
87898716,8.3,88,8.4,7.9,8.6,8.7,8.4,34,18,6,3,6,"[10.0/10] Fairy: ""I booked a room for my vacation, and everything was great."" || [10.0/10] Chris: ""I loved the Pink Suite Luxury with the balcony."" || [9.6/10] Kathryn Hapa: ""Staff were extremely helpful and respectful."" || [10.0/10] Ahmed: ""Perfect clean and with affordable prices"" || [10.0/10] Celine: ""Amenities like a fridge, TV, soaps, etc. Clean."" || [8.8/10] Quynh: ""Small hotel but services and staff are amazing."" || [10.0/10] Aye Chan: ""The room was clean and comfortable,"" || [10.0/10] Anthony: ""5 stars!!! brandnew super clean"" || [10.0/10] Simon Kwang: ""Clean rooms, great staff"" || [7.2/10] Minh: ""I will stay again"""
1158663,9.0,4230,9.1,8.8,9.5,9.3,9.0,1620,378,116,106,74,"[10.0/10] Tony: ""I would definitely stay there again if in the area again"" || [10.0/10] Jenny: ""Great location, breakfast is great, good value for money."" || [10.0/10] Lalit: ""The overall service at Roseland Corp Hotel was exemplary."" || [10.0/10] Karn: ""The location is best, district 1 and near Japanese town."" || [10.0/10] SEUNGWOO: ""The staff were always smiling and friendly especially Wy"" || [10.0/10] CHIENNI: ""The hotel is at a great location to get to any where."" || [10.0/10] Yongda: ""Room is large and hotel is very conveniently located"" || [10.0/10] Jinde: ""Excellent and perfect room with a very pleasant light scent."" || [10.0/10] JAE YEON: ""I could stayed with a good feeling in this hotel."" || [10.0/10] Ruan: ""Thanks to the hotel manager: Long upgraded the room for me."""
36088679,9.1,3393,9.3,9.2,9.1,9.6,9.4,1735,359,78,52,47,"[10.0/10] Kim: ""He always greets with genuine warmth and professionalism."" || [10.0/10] cheryl: ""We loved being in an apartment with more space."" || [9.6/10] Jessica: ""Rooms were great and well kept, comfortable bed and pillows."" || [10.0/10] ThuyDung: ""Nice staff, great location, best facility and cleanliness."" || [9.2/10] Ian: ""It's quite roomy which we like with the pool on top floor."" || [10.0/10] Susan: ""The room was spacious with a kitchenette and seating area."" || [9.6/10] Joed: ""The room and rooftop pool were clean and well maintained."" || [10.0/10] Duy: ""The owner here definitely cares deeply about the guests."" || [10.0/10] Pilipda: ""The room was spotless, comfortable, and well-maintained."" || [10.0/10] Marlon Joseph: ""Location was convenient, and the amenities were great."""
35412483,7.5,1659,7.4,6.9,8.4,7.8,7.6,486,268,124,151,265,"[8.8/10] john: ""Inexpensive hotel dated but excellent location and staff"" || [10.0/10] Antony: ""The bathroom is superb and toweling is soft and plush."" || [9.6/10] Kelly: ""Great staff, location, room and wifi at a very good price."" || [9.6/10] Lovely Charmaine: ""They upgraded my room from one double to family 2 queens."" || [9.2/10] MD: ""Hotel or staff very well and location soo beautyfull"" || [9.6/10] Bradley: ""I will continue to use this hotel at these prices."" || [10.0/10] Ezrio: ""Stayed many times, not quiet but excellent service"" || [8.8/10] Jessica: ""The hotel location is great since it's near the city center."" || [8.8/10] Ashish: ""The hotel staff went out of their way to help out."" || [8.4/10] john: ""An older dated hotel very clean location couldn't be better"""
1161655,8.3,6012,8.7,8.1,8.6,8.6,8.3,1863,1125,414,334,285,"[8.0/10] Lai: ""Near Japanese village where is the heart of D1 in HCMC."" || [10.0/10] dahalane: ""She was attentive, friendly, and made us feel truly welcome."" || [10.0/10] Chris: ""I had the burger and fries it was very tasty and enjoyable"" || [9.6/10] Stefan: ""Bed and blankets are exceptional, had a really good sleep"" || [10.0/10] Lien: ""We would definitely come back, very good value for money."" || [10.0/10] Boon: ""Special thanks to Front Desk Managers Daniel and Jolie."" || [10.0/10] Martin: ""For the price, its one of the best hotels i have stayed at."" || [10.0/10] James: ""The staff made me soup and a wonderful get well soon note."" || [10.0/10] Yering: ""There is cleaning every day, and the staff are very kind."" || [9.2/10] Dien Giau: ""For backpackers, it is near Ba Son MRT so very convenient"""
75242621,8.8,130,8.9,8.7,9.2,9.2,8.9,85,21,2,6,9,"[9.6/10] Yuna: ""The room was spacious enough, clean, and comfortable."" || [9.6/10] Chloe Wong: ""We would definitely recommend this hotel to other travelers."" || [10.0/10] Cuong: ""Location is convenience too , close to everything i needed."" || [9.2/10] William: ""We had a fantastic stay at this hotel in Ho Chi Minh City."" || [10.0/10] Ha: ""The room was clean and had everything I needed."" || [10.0/10] Olivia : ""Staff were friendly and always willing to help when needed."" || [8.8/10] Salma : ""Menginap bersama keluarga di sini sangat menyenangkan."" || [10.0/10] Saranrat Kanyapak: ""The staff were friendly and always happy to help."" || [9.6/10] Nguyen: ""What stood out most to me was the kindness of the staff."" || [7.2/10] Lawrence: ""The location and the amenities are good with this hotel."""
51756230,8.9,3095,9.2,8.9,9.2,9.4,9.2,1792,440,95,97,81,"[9.6/10] WAN KIN: ""The staff truly made the experience exceptional."" || [10.0/10] Caecee: ""It is a new build hotel in town."" || [10.0/10] Vanessa: ""It's a comfortable and well-managed accommodation choice."" || [10.0/10] A: ""It’s a great mix of convenience, comfort, and affordability."" || [9.6/10] m s: ""They even guide me where to spend time and how to go there."" || [10.0/10] Gizelle: ""The hotel provided us the best stay in our recent HCM stay."" || [10.0/10] Glai: ""The staff, Helen and Gin, were very accommodating and kind."" || [10.0/10] Nassim: ""The overall best place we’ve slept at in our Vietnam trip."" || [10.0/10] SEUNGJIN: ""The in-room washer, dryer, and iron were very convenient."" || [10.0/10] Vivian: ""It was very convenient to walk around to different areas."""
89597070,8.9,168,9.0,8.7,9.2,9.1,9.1,53,8,0,6,4,"[10.0/10] Kyla: ""Thank you for letting me have my best time at your hotel!!"" || [10.0/10] Chris: ""Brand new hotel with everything you need!"" || [10.0/10] Iris: ""The room they gave us has a bathtub and 2 beds."" || [10.0/10] agatha: ""Room is clean and newly renovated."" || [10.0/10] Marie: ""Would definitely stay here again!"" || [9.2/10] Trinh: ""Clean hotel, closed to the airport."" || [10.0/10] Qurratuaini: ""The room is very spacious, with bath tub."" || [9.6/10] Marie: ""Excellent location!"" || [10.0/10] Yiyen: ""The room is also very clean."" || [10.0/10] Gesheil: ""Great staff!"""
62095680,9.0,1838,9.2,9.0,9.3,9.5,9.2,1098,213,65,52,35,"[10.0/10] SHIN: ""Hotel is clean and very quiet for a peaceful night."" || [10.0/10] Evelyn: ""The rooms here were spacious, well appointed and clean."" || [10.0/10] Kenneth: ""Clean room, AC unit worked great, bed was very comfortable."" || [10.0/10] stefan: ""It is super clean and just a great place to relax and rest."" || [10.0/10] Stephanie: ""The room is big, clean, and the bed is very comfortable."" || [8.4/10] Joseph: ""The staff are very friendly very nice they get 5 stars"" || [10.0/10] Tommy: ""The rooms are clean, neat and very well thought off."" || [8.8/10] Yoong: ""Most attractions in HCMC are just a USD$1–3 Grab ride away."" || [10.0/10] Kenneth Ross: ""It exceeded my expectations, and I will definitely be back!"" || [10.0/10] Joseph: ""This hotel is awesome so clean , modern  with amazing staff"""
34309448,9.2,6574,9.7,9.2,9.3,9.6,9.2,3116,634,119,68,31,"[10.0/10] Benjamin Jr: ""The hotel is also very clean and the room is spacious."" || [10.0/10] Yu Chien: ""Wonderful team, and service, room is clean and comfortable."" || [9.6/10] Eliza: ""Food and breakfast in restaurant is delicious and fresh."" || [10.0/10] CHENGEN: ""It’s a fantastic environment for working at the hotel."" || [10.0/10] Wai hoe: ""Cleanliness is top notch, amenities are well equipped."" || [10.0/10] Yoon Li: ""The hotel was so clean and cozy, it felt like home."" || [10.0/10] sona: ""The hotel is impeccably clean and provides a great ambience."" || [8.4/10] Hanh: ""The hotel staffs were so caring, polite, helpful & friendly."" || [10.0/10] KOK K: ""Great location, easy access to many attractions.."" || [10.0/10] TENGKU MOHAMAD: ""The room was clean and housekeeping kept it clean everyday."""
43241722,6.9,999,5.9,5.8,8.3,7.0,6.6,116,75,48,69,156,"[10.0/10] Charles: ""Their hospitality made the stay feel personal and welcoming."" || [8.4/10] Sarah: ""And quite, Overall I’m quiet satisfied with the hotel."" || [10.0/10] Hong Ngan: ""Best location to sightseeing places and riverside"" || [8.0/10] Ray-an: ""Just meters away from Opera House and others."" || [10.0/10] VU: ""Highly recommended, suitable price, center area Q1"" || [8.0/10] Sudhakar: ""Good location, within walkable reach to main attractions."" || [7.2/10] DR MUHD NUR NASRULLAH: ""The cleanliness of the room was excellent!"" || [8.8/10] William: ""Central location close to attractions"" || [10.0/10] Lachlan: ""Awesome location, clean and tidy."" || [10.0/10] TAEKSUN: ""The rooms boast a clean and cozy ambiance."""
90514486,9.0,15,9.5,9.5,8.6,9.4,9.5,10,1,1,1,0,"[9.2/10] Robin: ""It's just very good hotel"" || [9.6/10] norman: ""Other than that... Great hotel."" || [10.0/10] Ying: ""Highly recommend this hotel."""
63810012,7.8,933,7.8,7.4,8.7,8.2,8.0,385,113,35,52,131,"[7.2/10] Marieben Zara: ""Fantastic location, easy to explore other tourists spots."" || [9.6/10] Christian : ""The location is ideal and everything is within distance."" || [9.2/10] HENRY: ""Everything was tidy and the bed was very comfortable."" || [10.0/10] Andzhelika: ""The friendliest staff who helped me with any question I had."" || [10.0/10] Hiten Prafulchandra : ""The hotel staff was good and the rooms were clean and neat,"" || [9.6/10] WILLIAM : ""If we have the opportunity, we could definitely come back."" || [9.2/10] Kol: ""They even kept my forgotten item safe in the lobby for me."" || [9.6/10] HARRY: ""The location is walking distance to the Ben Thanh market."" || [9.6/10] Pearluxis: ""The room was clean, comfortable, and well maintained."" || [9.6/10] LILY: ""Honestly one of the best stays I've had in the area."""
298923,7.4,332,7.3,7.2,7.7,7.5,7.6,72,55,20,29,44,"[10.0/10] Hoang : ""Clean, close to the airport, cheap, friendly staff"" || [10.0/10] Rasheed: ""A very good hotel to stay in for any traveller"" || [10.0/10] Mây: ""Fully furnished, clean room and comfortable"" || [10.0/10] Timothy: ""Friendly and helpful staff."" || [7.2/10] Ranel: ""Pleasant overnight stay."" || [8.0/10] Cheryl: ""Will recommend this place!"" || [7.6/10] Sonkwa: ""Clean and the staff were also nice"" || [10.0/10] Batin: ""Nice hotel,kind & helpful staff"" || [9.6/10] Lotta: ""Worth the time and money"" || [8.0/10] Rasheed: ""Very good for the price"""
7295630,8.4,8224,8.5,7.9,8.9,8.8,8.6,3388,1580,564,567,489,"[9.6/10] Patricia: ""Spent less but overall experience is beyond expectation"" || [8.4/10] Ky: ""The Chill Suites has become one of our favorite hotel."" || [9.6/10] Vinay: ""Located in the city centre easy access to all places"" || [9.2/10] Melvin: ""Overall, we had a great stay and would recommend this hotel."" || [8.4/10] Sng: ""Great location walking distance to many place of interests."" || [9.6/10] JIA: ""Stuff are really helpful, even their tones are not perfect."" || [9.2/10] Graham: ""The room was spotless and everything worked as it should,"" || [10.0/10] Priska: ""Kamar hotel bersih, rapi dan perlengkapan mandi lengkap."" || [8.0/10] B: ""The room was clean and tidy, and the staff were helpful."" || [10.0/10] Tejas: ""The rooms and toilets are very clean as shown in pics."""
36861374,8.7,2569,9.0,8.3,9.0,9.2,8.9,1292,426,164,147,92,"[10.0/10] Ẩn danh: ""Secondly, the room is very clean, with fantastic amenities."" || [10.0/10] Anish: ""It was a pleasant stay and the service was very good."" || [9.2/10] Esther Yeon: ""Room facilities are great for the price, cleanness is 10/10."" || [10.0/10] Tung: ""Affordable Hotel in Saigon with friendly and helpful staffs."" || [10.0/10] Thang: ""Price is very good and the staff are exceptional."" || [9.6/10] Emma: ""Our stay was definitely worth of the money we spent for it."" || [10.0/10] Arun: ""Close to the airport, super clean room and friendly staff."" || [10.0/10] Kimberley: ""Highly recommend if you need to stay close to the airport."" || [10.0/10] Sanjay: ""Very clean good location staff is also very good"" || [10.0/10] Youa: ""The shower is amazing and the bed is spacious."""
81824485,9.2,824,9.5,9.1,9.7,9.7,9.4,581,51,19,11,17,"[10.0/10] kok chin: ""New hotel."" || [10.0/10] Mary Glen: ""Surrounded by lots of places to eat and convenience store."" || [10.0/10] Viet: ""Their hospitality really made my stay much more enjoyable."" || [10.0/10] 若菲: ""Thanks to Levi’s and Kay’s warm service making it enjoyable."" || [10.0/10] Sammy: ""Room was cosy and big enough for a solo traveller,"" || [10.0/10] Lê: ""The room was cleaned daily, tidy and comfortable."" || [10.0/10] 兰: ""The staff were friendly and professional ( Levi and Peter)."" || [9.6/10] Ryan: ""Newly renovated, the rooms were modern and clean."" || [9.6/10] Jenny: ""Overall we can recommend this hotel, especially the suite!"" || [9.6/10] Kai-yu: ""Really good overall, quiet, convenient, staff are polite."""
85395993,8.8,194,9.4,8.8,9.6,9.7,9.3,76,13,6,5,0,"[10.0/10] Lu-anne: ""Another nice touch was the large smart TV in the room."" || [10.0/10] Lu-anne: ""I had a genuinely pleasant stay at Beige Hotel."" || [9.6/10] Christian Dave : ""Always there to assist you and help you with your needs."" || [10.0/10] Gladys Dianne: ""Great location, very helpful staff and newly renovated"" || [9.6/10] shivraj: ""Extremely clean (sheets,pillow, blanket etc)"" || [9.2/10] Meerim: ""They happily kept my luggage after check-out,"" || [8.8/10] Zheng: ""Location was nice , near to fan5 street."" || [8.8/10] Herman: ""Very very very friendly staff."" || [10.0/10] Hui: ""Clean room and Good front desk service."" || [10.0/10] Huu Quang Anh: ""Nice clean room, good value for money."""
76065784,8.8,180,8.9,8.7,9.5,9.1,9.0,112,23,2,4,12,"[10.0/10] Marta: ""The staff went out of their way to make us feel welcome,"" || [8.8/10] YAP: ""Will stay this Hotel again if I Visit Hoh Chi Minh City"" || [9.6/10] Paula : ""The hotel is quiet, well-managed, and very comfortable."" || [9.6/10] Gabriel: ""The room was clean, comfortable, and well-maintained."" || [10.0/10] Matías: ""A very nice hotel with modern rooms and excellent service."" || [10.0/10] Joy: ""Overall, I had a wonderful experience at Das Dilly Hotel."" || [9.6/10] Giulia: ""The room was clean and comfortable, although a bit small."" || [9.6/10] Oliver : ""The staff were genuinely friendly and always happy to help."" || [10.0/10] Mena: ""I had a wonderful stay and would definitely come back again"" || [10.0/10] Eren: ""A truly wonderful hotel with a perfect location."""
33985059,9.3,7470,9.5,9.3,9.5,9.7,9.5,5286,709,148,98,121,"[10.0/10] Sakshi: ""Amazing location, staff, services and facilities."" || [10.0/10] Thanh: ""We look forward to staying at the Golden Lotus Grand again!"" || [10.0/10] Ming chien: ""Staff are friendly and helpful as Khanh Tham and Tien Ang."" || [10.0/10] Chow: ""We stayed here for 3 days and really reallying enjoy it."" || [10.0/10] Saber: ""The room was very clean, comfortable, and well-prepared."" || [10.0/10] Sakshi: ""Walking distance to the beach, cafes, pubs, restaurants."" || [10.0/10] Susan: ""The room was beautifully designed and very comfortable."" || [9.6/10] Mavis: ""The buffet breakfast great spread & changes every day"" || [10.0/10] John: ""Possibly the best buffet I've experienced at a hotel."" || [9.6/10] Peter: ""A hotel that provides a comfortable and relaxing experience."""
15949242,8.9,5039,9.1,8.8,9.4,9.2,9.0,2792,731,179,184,141,"[10.0/10] lyon: ""Checkout their infinity pool the best view facing the ocean."" || [8.0/10] Jeanne: ""The rooms were also clean, comfortable & well maintained."" || [10.0/10] C: ""THE ROOMS! Great furnishings, super clean, well planned."" || [10.0/10] Amit : ""Rooms are very much the same as shown in the photos."" || [9.6/10] LEE: ""Ms Nat Vy and Mr Leonaldo are extremely friendly and warm."" || [9.6/10] Evonne: ""Every aspect of our stay was thoughtfully taken care of."" || [10.0/10] HAOYAN: ""Room is clean, spacious and have stunning beach views."" || [9.2/10] LEE: ""This hotel is my go-to hotel whenever I visit Danang."" || [9.6/10] Chau: ""5 stars for view and clean room, special for nice employees."" || [9.6/10] YUK MUI TRACY: ""The room comfortable , air conditioner very good, nice view,"""
2911802,9.1,7961,9.5,9.3,9.0,9.6,9.4,4691,829,198,138,121,"[10.0/10] Michelle: ""We also received excellent service from Anh and Lua at Elys."" || [10.0/10] Yongquan: ""A special shoutout to Lucy, who made our stay unforgettable."" || [9.6/10] Czarina: ""The room was clean and the breakfast had a great selection."" || [10.0/10] Hyuckjung: ""This hotel is very good and especially jennie is so kind ."" || [10.0/10] Rosavelle: ""Their breakfast buffet is also good, have lots of choices."" || [10.0/10] thassawan: ""Moreover, receptionist,Jennie, she’s so nice and helpful."" || [10.0/10] Darren: ""It had a good range of drinks and food and great prices."" || [9.2/10] Francis: ""The room was well maintained and spacious for the price."" || [10.0/10] Zoey: ""It has amazing facilities and it’s beautiful and clean!"" || [8.8/10] Jeannie: ""Thoroughly enjoyed our stay at the New Orient Hotel."""
2401246,8.6,1956,8.6,8.5,9.2,8.9,8.8,1169,215,76,100,163,"[10.0/10] Ha: ""The room was clean, well-equipped, and cleaned daily."" || [10.0/10] Nhu: ""I was very satisfied with the quality of the room."" || [10.0/10] Paul: ""Best  great hotel and pool and close to  ocean  love it"" || [10.0/10] hieu: ""I was very satisfied with my experience at Dylan Hotel."" || [9.6/10] Herman: ""The staff and the room are really good for the money"" || [10.0/10] Jennifer: ""Will definitely stay here again on our next visit."" || [7.2/10] Marielle: ""The staff are efficient and keep the rooms clean."" || [9.2/10] James: ""LOCATION  10 *   Gyms / groceries / taxis   1 minute away."" || [9.2/10] Darlene: ""Close to the beach and restaurants yet quiet for sleeping."" || [10.0/10] VIRADOR: ""Plus is the plated breakfast and very accommodating staff"""
50599322,8.4,1857,8.5,8.1,9.1,8.6,8.5,943,260,91,99,175,"[10.0/10] Drishti: ""It is a nice hotel, clean, modern, good value for the money."" || [9.2/10] Petr: ""The hotel room was clean and quiet, ensuring a restful stay."" || [10.0/10] Brian: ""Comfortable beds and most importantly helpful kind staff."" || [10.0/10] Daniel: ""We had some great night's sleep in the comfortable beds."" || [10.0/10] Carin: ""Room service & house keeping were always great quality."" || [10.0/10] Etienne: ""Room was cleaned daily and staff were really friendly."" || [10.0/10] Zachary: ""Room was cleaned every day and fresh towels provided."" || [10.0/10] Fatih: ""Loved the pool, awesome location and great value for money!!"" || [9.6/10] Doni: ""Got a free upgrade to rather large twin bed room."" || [8.0/10] Karen : ""The room is very nice and big, great Wi-Fi for expat work."""
4435798,8.6,2942,8.6,8.4,8.9,8.9,8.8,1709,309,124,156,255,"[10.0/10] Orlando: ""I would say that the service at the Hanami was excellent"" || [10.0/10] avneesh: ""A must stay and most value for money hotel in entire danang"" || [10.0/10] Zoé: ""The staff was very friendly and made me feel very welcome."" || [10.0/10] Elvina: ""Bed is very comfortable, it's clean and staff are great."" || [10.0/10] Ms: ""The room was extremely comfortable, very clean and tidy."" || [10.0/10] Skye: ""Room was clean and spacious and the AC works great."" || [10.0/10] Leni: ""The room space is beautiful, clean and comfortable."" || [10.0/10] joan: ""We definitely going back to Da Nang and stay here again ☺️❤️"" || [10.0/10] Korry: ""We loved our stay because it was so clean, modern, and cozy!"" || [10.0/10] Saajid: ""A definite must-stay for anyone visiting the area."""
