property_id,hotel_name,default_name,property_type,accommodation_type,stars,is_luxury,address_line,area_name,area_id,city_name,city_id,country_name,postal_code,latitude,longitude,year_opened,number_of_rooms,number_of_floors,check_in_from,check_out_until,breakfast_charge,airport_transfer_fee,gold_circle_award_year,today_booking,booking_count_last_24h,recommendation_score,main_image_url
28915518,The Sun Homestay,The Sun Homestay,NonHotel,Homestay,4.0,False,4 kiet 31 Nguyễn Công Trứ tổ 13,Hue City,93617,Hue,3738,Vietnam,52000,16.471848,107.596938,,,,14:00,12:00,,,,Booked twice today,,,https://pix8.agoda.net/hotelImages/28915518/-1/93efd8c879f8225efc73326e3f67d790.jpg?ca=24&ce=0&s=1024x768
89287891,Vina Boutique Hotel,Vina Boutique Hotel,Hotel,Hotel,3.0,False,"34a Vo Thi Sau Street, Thuan Hoa Ward, Hue City",Hue City,93617,Hue,3738,Vietnam,,16.470783,107.59612,,1,,14:00,12:00,,,,Booked twice today,,,https://pix8.agoda.net/hotelImages/89287891/0/b521009fd9abb539c5c50219b89089b8.jpg?ce=3&s=1024x768
80012436,Amy 2 Hostel Hue,Amy 2 Hostel Hue,Hotel,Hostel,4.0,False,10/26 Vo Thi Sau,Hue City,93617,Hue,3738,Vietnam,,16.47018814086914,107.59651184082031,,1,,,,,,,,,,https://pix8.agoda.net/hotelImages/80012436/0/22c5fdffd96c4aef5ca6fe7863b7d3f6.jpg?ce=2&s=1024x768
1409886,EMM Hotel Hue,EMM Hotel Hue,Hotel,Hotel,0.0,False,15 Ly Thuong Kiet,Hue City,93617,Hue,3738,Vietnam,,16.4630287502679,107.590889632702,2003,75,8,13:00,12:00,135000 VND,340000 VND,,Booked twice today,,,https://pix8.agoda.net/hotelImages/1409886/-1/f1196e2f57e8e0014c11246a7786ab3e.jpg?ce=0&s=1024x768
239406,Sunny A Hotel,Sunny A Hotel,Hotel,Hotel,0.0,False,17/34 Nguyen Tri Phuong Street ,Hue City,93617,Hue,3738,Vietnam,0234,16.464509963989258,107.59282684326172,2000,30,5,14:00,12:00,50000 VND,250000 VND,,Booked once today,,,https://pix8.agoda.net/hotelImages/239406/-1/074fe1a76eb2992cf75e932b3122233c.jpg?ca=7&ce=1&s=1024x768
63438551,Kly Luxury Hotel ,Kly Luxury Hotel ,Hotel,Hotel,0.0,False,"2A/34 Nguyen Tri Phuong , Phuong Thuan Hoa  , Thanh pho Hue",Hue City,93617,Hue,3738,Vietnam,49000,16.4644308,107.5920889,,1,,14:00,12:00,,,,Booked twice today,,,https://pix8.agoda.net/hotelImages/63438551/0/de791dafa223646b4e7542c22bba54f7.jpg?ce=0&s=1024x768
81839682,Lumiere Boutique Vy Da,Lumiere Boutique Vy Da,Hotel,Hotel,0.0,False,98 Pham Van Dong street,Hue City,93617,Hue,3738,Vietnam,530000,16.479244,107.60251,2026,174,6,14:00,12:00,,,,Booked twice today,,,https://pix8.agoda.net/hotelImages/81839682/0/cda26a0396ef7fa6542a2a06b82b3eb7.jpg?ce=3&s=1024x768
88116630,Hue Ancient Hostel,Hue Ancient Hostel,Hotel,Hotel,0.0,False,kiệt 14 Nguyễn Công Trứ,Hue City,93617,Hue,3738,Vietnam,53000,16.471817016601562,107.59574127197266,,,,14:00,12:00,,,,Booked twice today,,,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/901620490.jpg?k=9900f592c9e32258b27e30198e2969a5bdb05291dc9acd1ec2c928fb50499c82&o=
14694836,Silk Path Grand Hue Hotel,Silk Path Grand Hue Hotel,Hotel,Hotel,5.0,True,02 Lê Lợi,Hue City,93617,Hue,3738,Vietnam,49000,16.457670211791992,107.58026885986328,2020,198,4,14:00,12:00,545000 VND,500000 VND,,Booked once today,,,https://pix8.agoda.net/hotelImages/14694836/0/83f84599c96048928cf1ffe976e0d0c1.jpg?ce=3&s=1024x768
90309578,KunKin Boutique Garden Hue,KunKin Boutique Garden Hue,Hotel,Hotel,4.0,False,"36 Ph  Mộng St., Kim Long Ward",Imperial Citadel,481494,Hue,3738,Vietnam,532760,16.4621623813806,107.56306035028,2026,20,4,14:00,12:00,190000 VND,,,Booked twice today,,,https://pix8.agoda.net/hotelImages/90309578/0/a85e86c9a84770c5df0ff743127d5b44.jpg?ce=3&s=1024x768
76059657,Magnolia Boutique Hue,Magnolia Boutique Hue,Hotel,Hotel,4.0,False,10 Trần Hữu Dực,Hue City,93617,Hue,3738,Vietnam,490000,16.462547,107.605606,,1,,14:00,12:00,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/76059657/0/5901bf5b37d5d11474738d42ab6ce020.jpg?ce=3&s=1024x768
7427857,Chi Homestay #4,Chi Homestay #4,Hotel,Hostel,0.0,False,129 Nguyễn Cư Trinh,Imperial Citadel,481494,Hue,3738,Vietnam,,16.468114852905273,107.5677490234375,,,,14:00,12:00,,,,,,,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/347361531.jpg?k=ff5208f064e91710a6f8b7cf428f333cc1d5e5567cc00813ccbf3cc8376e0072&o=
75684859,Le Carré Hue,Le Carré Hue,Hotel,Hotel,0.0,False,"44-54 Le Loi, Thuan Hoa Ward",Hue City,93617,Hue,3738,Vietnam,530000,16.469783782959,107.593643188477,2025,50,10,14:00,12:00,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/75684859/0/f65691dd38a7d933712f5580c4fc172c.jpg?ce=2&s=1024x768
42170608,Tram Homestay,Tram Homestay,NonHotel,Homestay,3.5,False,"No. 30, Mai Khac Don, Kim Long, Hue City, Thua Thien Hue, Vietnam",Imperial Citadel,481494,Hue,3738,Vietnam,,16.467985153198242,107.5609130859375,,9,,14:00,,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/42170608/0/9e1ec54f54b73c7348691955168e5537.jpeg?ce=0&s=1024x768
58345900,KLY Apartment Hotel,KLY Apartment Hotel,Hotel,Hotel,0.0,False,"36 Nguyen Tri Phuong, Phuong Thuan Hoa",Hue City,93617,Hue,3738,Vietnam,49000,16.4648990631104,107.592727661133,,1,,14:00,,,,,,,,https://pix8.agoda.net/hotelImages/58345900/-1/6172c05f2f2ba472c9df398ea4f060be.jpg?ce=0&s=1024x768
77571534,WINPI Homestay,WINPI Homestay,Hotel,Guesthouse/bed and breakfast,1.0,False,25 kiệt 40  Nguyễn Sinh Cung,Perfume River,80691,Hue,3738,Vietnam,49000,16.494234,107.59387,,8,3,00:14,,,,,,,,https://pix8.agoda.net/hotelImages/77571534/0/e59f684e6193e18e293fc86bac8279c4.jpg?ce=3&s=1024x768
64024157,1979 Homestay 2,1979 Homestay 2,NonHotel,Homestay,3.5,False,21 hẻm 103 Nhat Le,Imperial Citadel,481494,Hue,3738,Vietnam,530000,16.476503,107.577576,2020,1,2,14:00,11:30,,250000 VND,,Booked once today,,,https://pix8.agoda.net/hotelImages/64024157/0/587f0f4cd619c961fbbd783bb778f889.jpg?ce=2&s=1024x768
87344617,Nana Villa Hue,Nana Villa Hue,NonHotel,Apartment/Flat,4.5,False,"28 kiệt 147, Phan Đình Phùng",Hue City,93617,Hue,3738,Vietnam,490000,16.455875396728516,107.59601593017578,2019,11,3,14:00,12:00,50000 VND,,,Booked once today,,,https://pix8.agoda.net/hotelImages/87344617/0/f3684d9d3034f8e8fcd6b5af96e87a33.jpg?ce=3&s=1024x768
5710150,Hue Nino Hotel,Hue Nino Hotel,Hotel,Hotel,2.0,False,"14 Nguyen Cong Tru, Phu Hoi Ward",Hue City,93617,Hue,3738,Vietnam,530000,16.47165587124587,107.59562909603119,1998,20,,14:00,12:00,2 USD,17 VND,,,,,https://pix8.agoda.net/hotelImages/5710150/-1/63143fc02586eb4af8849b42f82cd7cd.jpg?ca=9&ce=1&s=1024x768
32197914,Spatel d'Annam - Imperial Boutique Spa & Hotel,Spatel d'Annam - Imperial Boutique Spa & Hotel,Hotel,Hotel,4.0,False,57 Dang Dung,Imperial Citadel,481494,Hue,3738,Vietnam,49000,16.473526000976562,107.57984161376953,2022,22,1,14:00,12:00,,350000 VND,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/32197914/-1/6c2b7f24f18c3fce0c80338a6b2ada92.jpg?ce=0&s=1024x768
67098247,CONIHOUSE - Homestay & Villa,CONIHOUSE - Homestay & Villa,Hotel,Guesthouse/bed and breakfast,5.0,False,Th nh Phố Huế,Hue City,93617,Hue,3738,Vietnam,70000,16.48333740234375,107.61314392089844,,1,3,14:00,12:00,,,,,,,https://pix8.agoda.net/hotelImages/67098247/0/4b6082648a973153d310c0204acf8c56.jpg?ce=2&s=1024x768
41198522,The Chum Boutique,The Chum Boutique,Hotel,Hotel,3.0,False,7 Trương Định ,Hue City,93617,Hue,3738,Vietnam,530000,16.4627552,107.587395,,1,,14:00,12:00,,700000 VND,,Booked once today,,,https://pix8.agoda.net/hotelImages/41198522/-1/06d2862ec5532161c11bda6fef7f9db4.jpg?ce=0&s=1024x768
90246763,Thien Y Villas,Thien Y Villas,NonHotel,Villa,4.5,False,20 / 31 Nguyen Thien Thuat ,Imperial Citadel,481494,Hue,3738,Vietnam,49000,16.467714,107.573364,,1,,01:00,11:00,,,,,,,https://pix8.agoda.net/hotelImages/90246763/0/ca684fdcf98064dd2fd13e602ecd86d0.png?ce=3&s=1024x768
84904762,Hue Loving Home & Cafe,Hue Loving Home & Cafe,NonHotel,Homestay,3.5,False,64 Hàn Mặc Tử,Hue City,93617,Hue,3738,Vietnam,,16.471437,107.603226,,1,,14:00,11:00,,,,,,,https://pix8.agoda.net/hotelImages/84904762/0/e5fccbc136af91bdc93cb08343df815d.jpg?ce=3&s=1024x768
11002,Huong Giang Hotel Resort & Spa,Huong Giang Hotel Resort & Spa,Hotel,Resort,4.0,False,"51 Le Loi Street, Thuan Hoa Ward, Hue City, Viet Nam",Perfume River,80691,Hue,3738,Vietnam,53000,16.471903,107.59477,1962,158,4,14:00,12:00,150000 VND,400000 VND,,Booked once today,,,https://pix8.agoda.net/hotelImages/11002/0/92e368ad2d1b727edcc0f8e98e6975f1.png?ce=3&s=1024x768
625344,Ruby Hotel,Ruby Hotel,Hotel,Hotel,2.0,False,35 Chu Văn An tổ 14,Hue City,93617,Hue,3738,Vietnam,49000,16.469223824427967,107.59629706604548,2014,20,5,14:00,12:00,0 VND,250000 VND,,,,,https://pix8.agoda.net/hotelImages/625/625344/625344_16092310530046828438.jpg?ca=6&ce=1&s=1024x768
16093065,A25 Premium  Hotel - 29 Thác Bạc - Sapa ,A25 Premium  Hotel - 29 Thác Bạc - Sapa ,Hotel,Hotel,3.0,False,"29 Thac Bac, group 4, Sapa ward, Tinh Lao Cai, Viet Nam",Sa Pa City Center,94940,Sapa,17160,Vietnam,330000,22.335147857666016,103.83731079101562,,63,5,14:00,12:00,,,,Booked twice today,,,https://pix8.agoda.net/hotelImages/16093065/0/a296be546dd8ea2a7e55677ac95bbb01.png?ce=3&s=1024x768
71165203,Brocade Backpacker,Brocade Backpacker,Hotel,Hostel,2.0,False,"66 Fansipan, TT. Sa Pa",Sa Pa City Center,94940,Sapa,17160,Vietnam,,22.332745,103.836914,,5,3,14:00,12:00,,,,Booked 5 times today,,,https://pix8.agoda.net/hotelImages/71165203/1129702394/35d435676f876a0d554ac9ea7d4cadef.jpg?ce=2&s=1024x768
47266922,Palette H&T Central Sapa Luxury Hotel,Palette H&T Central Sapa Luxury Hotel,Hotel,Hotel,3.0,False,"No. 12 Thu Dau Mot Street, Sapa Ward, Sapa Town, Lao Cai Province, Vietnam",Sa Pa City Center,94940,Sapa,17160,Vietnam,330000,22.33631134033203,103.84455871582031,2025,39,8,14:00,12:00,,,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/47266922/0/ca41cb008e0c2eda4c166dc251f6bc68.png?ce=3&s=1024x768
18588658,Mega View Homestay,Mega View Homestay,NonHotel,Homestay,5.0,False,24 Ngo Cau May,Sa Pa City Center,94940,Sapa,17160,Vietnam,333101,22.33201026916504,103.8433609008789,2020,15,4,13:00,11:00,70000 VND,310000 VND,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/18588658/-1/81c11b3c9bc6f7d4b0aecc2d3b7b1883.jpg?ca=16&ce=1&s=1024x768
56865839,Nhật's Sapa Central Hostel,Nhật's Sapa Central Hostel,NonHotel,Apartment/Flat,2.0,False,33 Phố Đồng Lợi,Sa Pa City Center,94940,Sapa,17160,Vietnam,330000,22.33282484597941,103.8424279413103,,1,,14:00,12:00,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/56865839/0/6af752c36e78672b549e1f17857bf5eb.jpg?ce=2&s=1024x768
76249262,SAPA HUB hostel,SAPA HUB hostel,Hotel,Hostel,0.0,False,762 Đường Điện Biên Phủ,Sa Pa City Center,94940,Sapa,17160,Vietnam,60000,22.3400821685791,103.83988952636719,,,,14:00,12:00,,,,,,,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/717262747.jpg?k=39e7ee70c5e8e35f10224cfc8a5ca096a790f78427f70df63a47fbdec4e37c9c&o=
73826022,Central Sapa July House,Central Sapa July House,Hotel,Hotel,0.0,False,"2 Tô Vĩnh Diện, TT. Sa Pa",Sa Pa City Center,94940,Sapa,17160,Vietnam,,22.337555,103.84831,2018,16,6,13:30,11:30,100000 VND,,,Booked twice today,,,https://pix8.agoda.net/hotelImages/73826022/0/f034577968bb2b83afad68fac345cba1.jpg?ce=2&s=1024x768
8099799,KK Sapa Hotel,KK Sapa Hotel,Hotel,Hotel,0.0,False,25 Violet,Sa Pa City Center,94940,Sapa,17160,Vietnam,31700,22.33060646057129,103.84464263916016,,186,18,14:00,12:00,300000 VND,,2025,Booked 21 times today,,,https://pix8.agoda.net/hotelImages/8099799/-1/cd26223a233cf8e3ddb79ed6258d8bc7.jpg?ca=12&ce=1&s=1024x768
77187476,Saparis Station Hostel & Travel,Saparis Station Hostel & Travel,Hotel,Hotel,3.0,False,"161 Đ. Thạch Sơn, Street",Sa Pa City Center,94940,Sapa,17160,Vietnam,330000,22.337608,103.85123,,19,,14:00,12:00,55000 VND,,,Booked twice today,,,https://pix8.agoda.net/hotelImages/77187476/0/65f9aca2c5e98d53fd90d18064954a9c.jpg?ce=2&s=1024x768
77049496,Glow SaPa Hotel,Glow SaPa Hotel,Hotel,Bed & Breakfast,3.0,False,"619 Đường Điện Bi n Phủ, TT. Sa Pa ",Sa Pa City Center,94940,Sapa,17160,Vietnam,330000,22.340275,103.845894,,1,,13:00,11:00,,,,Booked twice today,,,https://pix8.agoda.net/hotelImages/77049496/0/9b00643bc6d2dfcd98c04357befec5be.jpg?ce=2&s=1024x768
14695708,Sapa Paramount Hotel,Sapa Paramount Hotel,Hotel,Hotel,3.0,False,"07 Hoang Dieu,",Sa Pa City Center,94940,Sapa,17160,Vietnam,,22.336559295654297,103.84149932861328,,,,14:00,12:00,50000 VND,,,,,,https://q-xx.bstatic.com/xdata/images/hotel/max1024x768/460220451.jpg?k=f70de5eefa39bc59f3fb7f46ed466a90ce71934bf0f7dd867d12f93191a6847f&o=
80582219,Sapa Central House,Sapa Central House,Hotel,Guesthouse/bed and breakfast,3.0,False,"238 Thach Son Street, Sa Pa",Sa Pa City Center,94940,Sapa,17160,Vietnam,330000,22.336578,103.84928,2025,30,4,14:00,12:00,65000 VND,310000 VND,,,,,https://pix8.agoda.net/hotelImages/80582219/0/f62f7ea6fced1185c8e8ed178147601e.jpg?ce=3&s=1024x768
1187717,Canvas Sapa Legend Hotel,Canvas Sapa Legend Hotel,Hotel,Hotel,3.5,False,"No 1, Thu Dau Mot Street, Sapa Town, Lao Cai Province",Sa Pa City Center,94940,Sapa,17160,Vietnam,,22.336536407470703,103.84442901611328,,69,4,14:00,12:00,,450000 VND,,Booked twice today,,,https://pix8.agoda.net/hotelImages/1187717/0/cd3bbddb3785309345c85aedaf70bbc2.png?ce=3&s=1024x768
75699250,Hotel Montmartre de Sapa,Hotel Montmartre de Sapa,Hotel,Hotel,4.0,False,"25-26 Đường T10, Tổ Phan Si Pang 3, Thành Phố SaPa, Tỉnh Lào Cai, Việt Nam",Sa Pa City Center,94940,Sapa,17160,Vietnam,333100,22.340523,103.838684,2026,30,,14:00,12:00,180000 VND,,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/75699250/0/1d40878ba4bfc0d27d52ca521ef18797.jpg?ce=3&s=1024x768
71558148,Quiet Sapa Hotel,Quiet Sapa Hotel,Hotel,Hotel,4.0,False,"19 Lê Văn Tám, TT. Sa Pa",Sa Pa City Center,94940,Sapa,17160,Vietnam,330000,22.336782455444336,103.8465576171875,,1,,,,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/71558148/0/2262cd9e3b3ce53e868b3204f3700e01.jpg?ce=2&s=1024x768
30613732,Green Sapa Homestay,Green Sapa Homestay,NonHotel,Apartment/Flat,5.0,False,3-1 Nguyen Chi Thanh,Sa Pa City Center,94940,Sapa,17160,Vietnam,31752,22.3363800048828,103.836860656738,2023,10,2,14:00,12:00,0 VND,310000 VND,,,,,https://pix8.agoda.net/hotelImages/30613732/0/f21d700b74b578a48b7b53fd5a2b4e7f.jpg?ce=2&s=1024x768
5902358,My Boutique Hotel & Spa,My Boutique Hotel & Spa,Hotel,Hotel,4.0,False,049 Muong Hoa Street,Sa Pa City Center,94940,Sapa,17160,Vietnam,31700,22.329508,103.845795,2018,17,6,14:00,12:00,200000 VND,,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/5902358/-1/93ef12e264fca9bee41e8fe81c9b7889.jpg?ca=9&ce=1&s=1024x768
1275517,Zizi Mekhoo Sapa Homestay,Zizi Mekhoo Sapa Homestay,NonHotel,Homestay,4.0,False,"Lao Chai , Ta Van",Lao Chải Tả Ván,28348,Sapa,17160,Vietnam,33000,22.30605125427246,103.89627075195312,2015,6,,13:30,13:00,,,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/1275517/-1/72cb19321b3c1025465b88b0bc20fa22.jpg?ce=0&s=1024x768
64607990,Central Sapa Serenity Homestay,Central Sapa Serenity Homestay,NonHotel,Homestay,4.0,False,"116 Thạch Sơn, TT. Sa Pa",Sa Pa City Center,94940,Sapa,17160,Vietnam,,22.33652687072754,103.84721374511719,,1,,13:00,11:00,,,,,,,https://pix8.agoda.net/hotelImages/64607990/0/ebd9c39743ec2a219a695278c8e6c72c.jpg?ce=0&s=1024x768
86593269,The Trekker's SaPa Home ,The Trekker's SaPa Home ,Hotel,Inn,3.0,False,Ta Van,Lao Chải Tả Ván,28348,Sapa,17160,Vietnam,330000,22.3039,103.89996,,1,,12:00,00:00,,,,,,,https://pix8.agoda.net/hotelImages/86593269/0/ed1cb9a6cd04b57b18d617e1027e21d6.jpg?ce=3&s=1024x768
14695573,Camellia Guest House,Camellia Guest House,Hotel,Guesthouse/bed and breakfast,0.0,False,"3 Fansipan, Sapa, Lao Cai",Sa Pa City Center,94940,Sapa,17160,Vietnam,,22.334840774536133,103.84092712402344,,7,,14:00,12:00,75000 VND,,,Booked once today,,,https://pix8.agoda.net/hotelImages/14695573/-1/908d9d68a7f56e7ac3a231069c193f6c.jpg?ca=11&ce=1&s=1024x768
58688091,Sapa Praha Hotel,Sapa Praha Hotel,Hotel,Hotel,4.0,False,85 Violet,Sa Pa City Center,94940,Sapa,17160,Vietnam,330000,22.33171478678462,103.84165105026244,2018,29,5,14:00,12:00,,500000 VND,,Booked 10 times today,,,https://pix8.agoda.net/hotelImages/58688091/-1/8266f5e59423395d1baebecd753274bc.jpg?ce=0&s=1024x768
18516076,Sapa CatCat Hills Resort & Spa,Sapa CatCat Hills Resort & Spa,Hotel,Resort,4.0,False,86 Fansipan,Sa Pa City Center,94940,Sapa,17160,Vietnam,02143,22.332378387451172,103.8343505859375,2020,100,2,14:00,12:00,,,2025,Booked 10 times today,,,https://pix8.agoda.net/hotelImages/18516076/0/d51026e481bff0ac95e4bfdcf1b4bf2f.jpg?ce=0&s=1024x768
83780778,HARMONY HAVEN HOTEL,HARMONY HAVEN HOTEL,Hotel,Hotel,2.0,False,"118 Đ. Thạch Sơn, TT. Sa Pa",Sa Pa City Center,94940,Sapa,17160,Vietnam,330000,22.336555,103.84741,,1,,00:00,00:00,,,,,,,https://pix8.agoda.net/hotelImages/83780778/0/fb2dd9da434109661e5dc85e676e981b.jpg?ce=3&s=1024x768
77497818,Fansipan Terrace Cafe and Homestay,Fansipan Terrace Cafe and Homestay,NonHotel,Homestay,3.0,False,"067 Fansipan, TT. Sa Pa",Sa Pa City Center,94940,Sapa,17160,Vietnam,330000,22.332796096801758,103.83831787109375,,10,,12:00,11:00,,,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/77497818/0/14807f9b7ce09f010aad714272bf2064.jpeg?ce=2&s=1024x768
92212501,Sapa Station Hotel,Sapa Station Hotel,Hotel,Hotel,3.0,False,"672 Đường Điện Biên Phủ, Sa Pa",Sa Pa City Center,94940,Sapa,17160,Vietnam,333100,22.339643,103.84297,2026,50,6,14:00,12:00,60000 VND,320000 VND,,Booked once today,,,https://pix8.agoda.net/hotelImages/92212501/0/f1ed3d2ee5cb61a6f9a22d87e68b22a1.jpg?ce=3&s=1024x768
73179858,Sapa Hidden Gem Hotel & Spa,Sapa Hidden Gem Hotel & Spa,Hotel,Hotel,3.0,False,"35 Đ. Sở Than, street",Sa Pa City Center,94940,Sapa,17160,Vietnam,300000,22.337435,103.84052,2024,20,3,14:00,12:00,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/73179858/0/476fa397ab146a447afe0799adb269ab.jpg?ce=2&s=1024x768
1031263,Sapa Mimosa Hotel,Sapa Mimosa Hotel,Hotel,Hotel,2.0,False,21 Tue Tinh,Sa Pa City Center,94940,Sapa,17160,Vietnam,8420,22.3338412580257,103.840842139616,2003,19,5,12:00,10:00,45000 VND,350000 VND,,Booked 3 times today,,,https://pix8.agoda.net/hotelImages/1031263/-1/fe2e8dbecee421eaf13368c8e777b39f.jpg?ca=0&ce=1&s=1024x768
5831353,Pistachio Hotel Sapa,Pistachio Hotel Sapa,Hotel,Hotel,4.0,False,"No 29, Group 5, Thac Bac street, Sapa Ward, Sapa district, Lao Cai province, Vietnam",Sa Pa City Center,94940,Sapa,17160,Vietnam,31700,22.33466339111328,103.83869934082031,2018,108,12,14:00,12:00,300000 VND,6000000 VND,2024,Booked 16 times today,,,https://pix8.agoda.net/hotelImages/5831353/-1/14de8cb27ea7f96aef70ee519127ca31.jpg?ca=14&ce=1&s=1024x768
91258385,The Myst Sapa Resort,The Myst Sapa Resort,Hotel,Resort,5.0,False,"06A Hoang Dieu Street, Sapa Ward, Lao Cai Province",Sa Pa City Center,94940,Sapa,17160,Vietnam,,22.336885452270508,103.84275817871094,2026,80,3,14:00,12:00,,,,Booked 6 times today,,,https://pix8.agoda.net/hotelImages/91258385/0/a03e3d957c18a3a4710328e485a2228b.png?ce=3&s=1024x768
40560157,Tiger Sapa Hotel,Tiger Sapa Hotel,Hotel,Hotel,3.0,False,022a Mường Hoa,Sa Pa City Center,94940,Sapa,17160,Vietnam,,22.33176040649414,103.84406280517578,,1,,13:00,11:00,,,,Booked 4 times today,,,https://pix8.agoda.net/hotelImages/40560157/0/907735c3adb205ddda20febe141b6edf.jpg?ce=3&s=1024x768
2607925,Pao's Sapa Leisure Hotel,Pao's Sapa Leisure Hotel,Hotel,Hotel,0.0,False,Sa Pa Ward,Sa Pa City Center,94940,Sapa,17160,Vietnam,330000,22.3273713805385,103.846771521494,2017,220,7,14:00,12:00,400000 VND,,2025,Booked 16 times today,,,https://pix8.agoda.net/hotelImages/2607925/0/1b6959d7ef9ece7b9eb32de069a11d64.png?ce=3&s=1024x768
26852142,Viettrekking Sapa,Viettrekking Sapa,Hotel,Hotel,4.0,False,Hoàng Liên,Sa Pa City Center,94940,Sapa,17160,Vietnam,333320,22.33382225036621,103.83673095703125,,37,5,14:00,12:00,150000 VND,3500000 VND,2025,Booked 16 times today,,,https://pix8.agoda.net/hotelImages/26852142/-1/d71b696a382ee3df85271fbc93c3d1aa.jpg?ce=0&s=1024x768
39830954,Sapa Legacy Hotel,Sapa Legacy Hotel,Hotel,Hotel,3.0,False,Ngũ Chỉ Sơn,Sa Pa City Center,94940,Sapa,17160,Vietnam,330000,22.3376884,103.84684,,31,4,14:00,12:00,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/39830954/-1/d46177c499f28d9c42dc210a4cdc44fa.jpg?ce=0&s=1024x768
91316170,B & M Homes,B & M Homes,SingleRoom,Entire bungalow,3.0,False,"Giàng Tả Chải - Tả Van, Tả Van",Lao Chải Tả Ván,28348,Sapa,17160,Vietnam,,22.295658,103.903786,,,,14:00,11:00,,,,,,,https://pix8.agoda.net/hotelImages/91316170/0/be76c26d491f3f680a74f71f47219ed8.jpg?ce=3&s=1024x768
92428405,Violet Sapa Homestay,Violet Sapa Homestay,NonHotel,Homestay,3.0,False,45 Violet,Sa Pa City Center,94940,Sapa,17160,Vietnam,33300,22.332235,103.841896,,1,,14:00,12:00,,,,Booked once today,,,https://pix8.agoda.net/hotelImages/92428405/0/e43d093f9a7576d565922bd6296f04e6.jpg?ce=3&s=1024x768
76727704,Bees Homestay Sapa & Trekking,Bees Homestay Sapa & Trekking,NonHotel,Homestay,4.0,False,Sử 1,Lao Chải Tả Ván,28348,Sapa,17160,Vietnam,330000,22.2865837,103.9345079,2025,7,2,14:00,12:00,,310000 VND,,,,,https://pix8.agoda.net/hotelImages/76727704/0/2686828775dcc996b12bda693ab89712.jpg?ce=2&s=1024x768
7406420,Sapa Valley view hotel,Sapa Valley view hotel,Hotel,Hotel,3.0,False,"034 Muong Hoa street,Sapa Town",Sa Pa City Center,94940,Sapa,17160,Vietnam,,22.329139709472656,103.8456802368164,,15,,13:00,11:00,75000 VND,,,Booked once today,,,https://pix8.agoda.net/hotelImages/7406420/-1/e1829edbf4e013333f965a44c66bea46.jpg?ce=0&s=1024x768
5649846,Hotel de la Coupole - MGallery,Hotel de la Coupole - MGallery,Hotel,Hotel,5.0,True,1 Hoang Lien Street Sapa District Lao Cai Province,Sa Pa City Center,94940,Sapa,17160,Vietnam,33000,22.334686279296875,103.8404312133789,2018,249,10,14:00,12:00,520000 VND,,,Booked 6 times today,,,https://pix8.agoda.net/hotelImages/5649846/-1/733ab00d06f3490b71d7a556532ce09e.jpg?ca=8&ce=1&s=1024x768
73561103,Sapa Harmony Homestay,Sapa Harmony Homestay,Hotel,Serviced apartment,3.0,False,"17, Hung Ho Alley, Sapa, Lao Cai",Sa Pa City Center,94940,Sapa,17160,Vietnam,,22.33785057067871,103.84336853027344,,15,,,,,,,,,,https://pix8.agoda.net/hotelImages/73561103/0/22f60673c07d6934139cbdb86baf9ed1.jpg?ce=2&s=1024x768
30726011,DeLaSol Sapa - Central Boutique Hotel,DeLaSol Sapa - Central Boutique Hotel,Hotel,Hotel,4.0,False,"16 Muong Hoa Street, Sapa Ward, Lao Cai Province",Sa Pa City Center,94940,Sapa,17160,Vietnam,31000,22.33258056640625,103.8435287475586,2022,70,8,14:00,12:00,240000 VND,,,Booked 9 times today,,,https://pix8.agoda.net/hotelImages/30726011/0/c6d6662acfa6d3435e6068e3f7458fa8.jpg?ce=2&s=1024x768
