property_id,distance_to_beach_km,distance_to_center_km,airport_score,poi_score,transportation_score,nearby_place_name,nearby_place_type,nearby_distance_km,duration_minutes
625168,,,2.3,9.9,8.7,Vinwonders Phu Quoc,"Amusement, Theme parks, and Water parks",0.12,
625168,,,2.3,9.9,8.7,Vinmec International Hospital,Hospitals and Medical Facilities,0.85,
625168,,,2.3,9.9,8.7,Corona Casino,Casinos,1.55,
625168,,,2.3,9.9,8.7,Vinpearl Grand World Phu Quoc,"Amusement, Theme parks, and Water parks",1.68,
625168,,,2.3,9.9,8.7,Mui Ganh Dau Beach,Beaches,3.81,
625168,,,2.3,9.9,8.7,Đình Thần Nguyễn Trung Trực Pagoda,Places of Worship,4.02,
625168,,,2.3,9.9,8.7,OBOB Beach Club Island (formerly Rock Island Club),Bars,4.41,
625168,,,2.3,9.9,8.7,Fingernail Island,"Rivers, Reservoirs, and Lakes",4.42,
625168,,,2.3,9.9,8.7,Vinpearl Safari Phu Quoc,Zoos and Aquariums,4.62,
29461033,,0.51,7.3,6.9,8.7,Phu Quoc Hospital,Hospitals and Medical Facilities,0.58,
29461033,,0.51,7.3,6.9,8.7,National Karaoke Quynh,Bars,0.87,
29461033,,0.51,7.3,6.9,8.7,Mini Mart,Supermarkets,0.95,
29461033,,0.51,7.3,6.9,8.7,Duong Dong Stadium,Sports Venues,1.1,
29461033,,0.51,7.3,6.9,8.7,Phu Quoc Biking Tours - Day Tours,Camping and Outdoors,1.18,
29461033,,0.51,7.3,6.9,8.7,Phu Quoc Medical Center,Hospitals and Medical Facilities,1.24,
29461033,,0.51,7.3,6.9,8.7,Phu Quoc GYM,Fitness and Yoga Centers,1.27,
29461033,,0.51,7.3,6.9,8.7,Vietnam Airlines Office,Famous Buildings,1.38,
29461033,,0.51,7.3,6.9,8.7,Phu Quoc Night Merket,Shopping Centers and Areas,1.41,
29461033,,0.51,7.3,6.9,8.7,Phu Quoc Crafts,Shops,1.45,
59358953,,,4.4,6.4,9.4,Hon Thom Cable Car,"Train, Metro and Bus Stations",0.21,
59358953,,,4.4,6.4,9.4,Benh Xa Quan Dan Y Dao Phu Quoc,Hospitals and Medical Facilities,1.23,
59358953,,,4.4,6.4,9.4,Sung Duc Pagoda,Places of Worship,1.46,
59358953,,,4.4,6.4,9.4,An Thoi Port,Ports/Ferries,1.81,
59358953,,,4.4,6.4,9.4,Phu Quoc Prison,Historical Buildings and Sites,1.96,
59358953,,,4.4,6.4,9.4,Department of Chemistry Bar - JW Marriott Phu Quoc Emerald Bay Resort & Spa,Bars,2.35,
59358953,,,4.4,6.4,9.4,Sao Beach,Beaches,3.77,
59358953,,,4.4,6.4,9.4,Long Beach,Beaches,3.93,
59358953,,,4.4,6.4,9.4,Sunworld Hon Thom Phu Quoc,"Amusement, Theme parks, and Water parks",8.1,
59358953,,,4.4,6.4,9.4,Hon Thom Island,Islands,8.43,
35312609,0.1,0.35,8.4,9.4,8.7,Long Beach,Beaches,0.1,
35312609,0.1,0.35,8.4,9.4,8.7,The Rabbit Hole Irish Bar,Bars,0.14,
35312609,0.1,0.35,8.4,9.4,8.7,Phu Quoc Day Spa,Spas and Onsens,0.17,
35312609,0.1,0.35,8.4,9.4,8.7,Dive Center Searama,Camping and Outdoors,0.18,
35312609,0.1,0.35,8.4,9.4,8.7,Coi Nguon Museum,Museums and Art Galleries,0.22,
35312609,0.1,0.35,8.4,9.4,8.7,Bin's Market,Supermarkets,0.29,
35312609,0.1,0.35,8.4,9.4,8.7,KingKong Mart,Supermarkets,0.33,
35312609,0.1,0.35,8.4,9.4,8.7,Long Beach Pearl,Shopping Centers and Areas,0.76,
35312609,0.1,0.35,8.4,9.4,8.7,Boutique ha spa,Spas and Onsens,0.88,
35312609,0.1,0.35,8.4,9.4,8.7,Nuoc Hoa Tan Hao,Supermarkets,0.96,
34479033,,,3.1,8.3,8.7,Vinpearl Grand World Phu Quoc,"Amusement, Theme parks, and Water parks",0.45,
34479033,,,3.1,8.3,8.7,Corona Casino,Casinos,0.49,
34479033,,,3.1,8.3,8.7,Dai Beach,Beaches,1.12,
34479033,,,3.1,8.3,8.7,Vinmec International Hospital,Hospitals and Medical Facilities,1.28,
34479033,,,3.1,8.3,8.7,Vinwonders Phu Quoc,"Amusement, Theme parks, and Water parks",1.95,
34479033,,,3.1,8.3,8.7,OBOB Beach Club Island (formerly Rock Island Club),Bars,2.79,
34479033,,,3.1,8.3,8.7,Fingernail Island,"Rivers, Reservoirs, and Lakes",2.8,
34479033,,,3.1,8.3,8.7,Vinpearl Safari Phu Quoc,Zoos and Aquariums,3.68,
34479033,,,3.1,8.3,8.7,Mui Ganh Dau Beach,Beaches,5.55,
34479033,,,3.1,8.3,8.7,Đình Thần Nguyễn Trung Trực Pagoda,Places of Worship,5.68,
17242876,,,3.1,7.9,8.7,Vinpearl Grand World Phu Quoc,"Amusement, Theme parks, and Water parks",0.64,
17242876,,,3.1,7.9,8.7,Corona Casino,Casinos,0.66,
17242876,,,3.1,7.9,8.7,Dai Beach,Beaches,1.09,
17242876,,,3.1,7.9,8.7,Vinmec International Hospital,Hospitals and Medical Facilities,1.37,
17242876,,,3.1,7.9,8.7,Vinwonders Phu Quoc,"Amusement, Theme parks, and Water parks",1.96,
17242876,,,3.1,7.9,8.7,OBOB Beach Club Island (formerly Rock Island Club),Bars,2.68,
17242876,,,3.1,7.9,8.7,Fingernail Island,"Rivers, Reservoirs, and Lakes",2.69,
17242876,,,3.1,7.9,8.7,Vinpearl Safari Phu Quoc,Zoos and Aquariums,3.88,
17242876,,,3.1,7.9,8.7,Mui Ganh Dau Beach,Beaches,5.62,
17242876,,,3.1,7.9,8.7,Đình Thần Nguyễn Trung Trực Pagoda,Places of Worship,5.75,
181816,,0.0,7.4,9.1,8.7,Long Beach,Beaches,0.1,
181816,,0.0,7.4,9.1,8.7,C Mart,Supermarkets,0.34,
181816,,0.0,7.4,9.1,8.7,Supermarket K+Mark,Supermarkets,0.44,
181816,,0.0,7.4,9.1,8.7,Phu Quoc Medical Center,Hospitals and Medical Facilities,0.59,
181816,,0.0,7.4,9.1,8.7,Coco Dive Center,Sports Venues,0.6,
181816,,0.0,7.4,9.1,8.7,Long Beach Pearl,Shopping Centers and Areas,0.77,
181816,,0.0,7.4,9.1,8.7,Vietnam Explore PADI Diving Center,Things to do,0.77,
181816,,0.0,7.4,9.1,8.7,Flipper Diving Club,Sport Centers and Swimming Pools,0.79,
181816,,0.0,7.4,9.1,8.7,Phil Hai Tourist,Sport Centers and Swimming Pools,0.94,
181816,,0.0,7.4,9.1,8.7,Sung Hung Pagoda,Monuments and Landmarks,1.0,
36794957,0.1,0.0,8.5,9.1,8.7,Vietnam Explore PADI Diving Center,Things to do,0.08,
36794957,0.1,0.0,8.5,9.1,8.7,Flipper Diving Club,Sport Centers and Swimming Pools,0.09,
36794957,0.1,0.0,8.5,9.1,8.7,Long Beach,Beaches,0.1,
36794957,0.1,0.0,8.5,9.1,8.7,Coco Dive Center,Sports Venues,0.13,
36794957,0.1,0.0,8.5,9.1,8.7,Phil Hai Tourist,Sport Centers and Swimming Pools,0.22,
36794957,0.1,0.0,8.5,9.1,8.7,Sung Hung Pagoda,Monuments and Landmarks,0.27,
36794957,0.1,0.0,8.5,9.1,8.7,Rainbow Divers,Things to do,0.29,
36794957,0.1,0.0,8.5,9.1,8.7,Phu Quoc Medical Center,Hospitals and Medical Facilities,0.34,
36794957,0.1,0.0,8.5,9.1,8.7,Post Office,"Internet, Post and Phone Services",0.39,
36794957,0.1,0.0,8.5,9.1,8.7,Duong Dong Market,Shopping Centers and Areas,0.42,
92655779,0.57,,,,,Long Beach,Beaches,0.57,
92655779,0.57,,,,,INK 360 Rooftop Bar,Bars,1.92,
92655779,0.57,,,,,Farmers' Market,Supermarkets,2.45,
92655779,0.57,,,,,Sunset Sanato Beach Club,Things to do,2.83,
92655779,0.57,,,,,T Mart,Supermarkets,3.31,
92655779,0.57,,,,,Phu Quoc Pearl Farm,Shops,3.31,
92655779,0.57,,,,,Phu Quoc International Airport,Airports,4.07,
92655779,0.57,,,,,Airport viewpoint,Things to do,4.12,
92655779,0.57,,,,,Ngoc Hien Pearl Farm,Supermarkets,4.61,
92655779,0.57,,,,,Landing Airplanes,Things to do,4.98,
37712446,,,4.8,6.1,9.1,Hon Thom Cable Car,"Train, Metro and Bus Stations",0.48,
37712446,,,4.8,6.1,9.1,Benh Xa Quan Dan Y Dao Phu Quoc,Hospitals and Medical Facilities,1.79,
37712446,,,4.8,6.1,9.1,Sung Duc Pagoda,Places of Worship,1.89,
37712446,,,4.8,6.1,9.1,Phu Quoc Prison,Historical Buildings and Sites,1.95,
37712446,,,4.8,6.1,9.1,An Thoi Port,Ports/Ferries,2.3,
37712446,,,4.8,6.1,9.1,Department of Chemistry Bar - JW Marriott Phu Quoc Emerald Bay Resort & Spa,Bars,2.7,
37712446,,,4.8,6.1,9.1,Long Beach,Beaches,3.4,
37712446,,,4.8,6.1,9.1,Sao Beach,Beaches,3.89,
37712446,,,4.8,6.1,9.1,Sunworld Hon Thom Phu Quoc,"Amusement, Theme parks, and Water parks",8.5,
37712446,,,4.8,6.1,9.1,Hon Thom Island,Islands,8.82,
85141652,0.35,,,,,Long Beach,Beaches,0.35,
85141652,0.35,,,,,INK 360 Rooftop Bar,Bars,0.4,
85141652,0.35,,,,,Farmers' Market,Supermarkets,3.99,
85141652,0.35,,,,,Sunset Sanato Beach Club,Things to do,4.34,
85141652,0.35,,,,,Ho Quoc Temple,Places of Worship,4.85,
85141652,0.35,,,,,T Mart,Supermarkets,4.85,
85141652,0.35,,,,,Phu Quoc Pearl Farm,Shops,4.85,
85141652,0.35,,,,,Phu Quoc International Airport,Airports,5.45,
85141652,0.35,,,,,Airport viewpoint,Things to do,5.65,
85141652,0.35,,,,,Ngoc Hien Pearl Farm,Supermarkets,6.14,
48370,,,5.9,8.0,8.7,Snorkeling spot,Things to do,0.78,
48370,,,5.9,8.0,8.7,PQ LITTLE MART,Shopping Centers and Areas,0.96,
48370,,,5.9,8.0,8.7,Doi's Store,Shops,0.97,
48370,,,5.9,8.0,8.7,Phu Quoc Gallery of Contemporary Art (GoCA),Museums and Art Galleries,1.01,
48370,,,5.9,8.0,8.7,La Paloma,Supermarkets,1.19,
48370,,,5.9,8.0,8.7,Happy Farm PQ,Camping and Outdoors,1.5,
48370,,,5.9,8.0,8.7,K+Mark,Supermarkets,3.7,
48370,,,5.9,8.0,8.7,Fruits,Supermarkets,4.09,
48370,,,5.9,8.0,8.7,Da Ban Stream,Natural Parks and Forests,4.12,
48370,,,5.9,8.0,8.7,Fish Sauce Factory,Monuments and Landmarks,4.15,
1157572,,,8.7,4.9,8.7,INK 360 Rooftop Bar,Bars,1.83,
1157572,,,8.7,4.9,8.7,Farmers' Market,Supermarkets,2.62,
1157572,,,8.7,4.9,8.7,Sunset Sanato Beach Club,Things to do,2.87,
1157572,,,8.7,4.9,8.7,Phu Quoc Pearl Farm,Shops,3.46,
1157572,,,8.7,4.9,8.7,T Mart,Supermarkets,3.46,
1157572,,,8.7,4.9,8.7,Airport viewpoint,Things to do,4.35,
1157572,,,8.7,4.9,8.7,Phu Quoc International Airport,Airports,4.47,
1157572,,,8.7,4.9,8.7,Ngoc Hien Pearl Farm,Supermarkets,4.68,
1157572,,,8.7,4.9,8.7,Landing Airplanes,Things to do,5.04,
1147156,0.15,0.0,7.1,9.5,8.7,Long Beach,Beaches,0.15,
1147156,0.15,0.0,7.1,9.5,8.7,Phu Quoc Medical Center,Hospitals and Medical Facilities,0.41,
1147156,0.15,0.0,7.1,9.5,8.7,Coco Dive Center,Sports Venues,0.42,
1147156,0.15,0.0,7.1,9.5,8.7,C Mart,Supermarkets,0.53,
1147156,0.15,0.0,7.1,9.5,8.7,Vietnam Explore PADI Diving Center,Things to do,0.59,
1147156,0.15,0.0,7.1,9.5,8.7,Flipper Diving Club,Sport Centers and Swimming Pools,0.61,
1147156,0.15,0.0,7.1,9.5,8.7,Supermarket K+Mark,Supermarkets,0.63,
1147156,0.15,0.0,7.1,9.5,8.7,Phil Hai Tourist,Sport Centers and Swimming Pools,0.76,
1147156,0.15,0.0,7.1,9.5,8.7,Rainbow Divers,Things to do,0.8,
1147156,0.15,0.0,7.1,9.5,8.7,Sung Hung Pagoda,Monuments and Landmarks,0.81,
87341728,,,,,,Long Beach,Beaches,0.58,
87341728,,,,,,Phu Quoc Prison,Historical Buildings and Sites,4.27,
87341728,,,,,,INK 360 Rooftop Bar,Bars,4.51,
87341728,,,,,,Sao Beach,Beaches,4.97,
87341728,,,,,,Hon Thom Cable Car,"Train, Metro and Bus Stations",5.31,
87341728,,,,,,Ho Quoc Temple,Places of Worship,5.55,
87341728,,,,,,Department of Chemistry Bar - JW Marriott Phu Quoc Emerald Bay Resort & Spa,Bars,5.87,
87341728,,,,,,Benh Xa Quan Dan Y Dao Phu Quoc,Hospitals and Medical Facilities,6.38,
87341728,,,,,,Sung Duc Pagoda,Places of Worship,6.73,
87341728,,,,,,An Thoi Port,Ports/Ferries,7.11,
1266957,0.27,,9.9,7.2,8.7,Long Beach,Beaches,0.27,
1266957,0.27,,9.9,7.2,8.7,Farmers' Market,Supermarkets,0.67,
1266957,0.27,,9.9,7.2,8.7,Sunset Sanato Beach Club,Things to do,0.92,
1266957,0.27,,9.9,7.2,8.7,Phu Quoc Pearl Farm,Shops,1.45,
1266957,0.27,,9.9,7.2,8.7,T Mart,Supermarkets,1.46,
1266957,0.27,,9.9,7.2,8.7,Airport viewpoint,Things to do,2.41,
1266957,0.27,,9.9,7.2,8.7,Ngoc Hien Pearl Farm,Supermarkets,2.7,
1266957,0.27,,9.9,7.2,8.7,Phu Quoc International Airport,Airports,2.96,
1266957,0.27,,9.9,7.2,8.7,Landing Airplanes,Things to do,3.07,
1266957,0.27,,9.9,7.2,8.7,INK 360 Rooftop Bar,Bars,3.8,
51082457,,,4.7,5.7,9.3,Hon Thom Cable Car,"Train, Metro and Bus Stations",0.34,
51082457,,,4.7,5.7,9.3,Benh Xa Quan Dan Y Dao Phu Quoc,Hospitals and Medical Facilities,1.68,
51082457,,,4.7,5.7,9.3,Sung Duc Pagoda,Places of Worship,1.73,
51082457,,,4.7,5.7,9.3,Phu Quoc Prison,Historical Buildings and Sites,2.04,
51082457,,,4.7,5.7,9.3,An Thoi Port,Ports/Ferries,2.15,
51082457,,,4.7,5.7,9.3,Department of Chemistry Bar - JW Marriott Phu Quoc Emerald Bay Resort & Spa,Bars,2.7,
51082457,,,4.7,5.7,9.3,Long Beach,Beaches,3.53,
51082457,,,4.7,5.7,9.3,Sao Beach,Beaches,3.98,
51082457,,,4.7,5.7,9.3,Sunworld Hon Thom Phu Quoc,"Amusement, Theme parks, and Water parks",8.34,
51082457,,,4.7,5.7,9.3,Hon Thom Island,Islands,8.66,
9612717,,0.0,7.7,9.2,8.7,Long Beach,Beaches,0.04,
9612717,,0.0,7.7,9.2,8.7,Supermarket K+Mark,Supermarkets,0.33,
9612717,,0.0,7.7,9.2,8.7,Long Beach Pearl,Shopping Centers and Areas,0.41,
9612717,,0.0,7.7,9.2,8.7,C Mart,Supermarkets,0.41,
9612717,,0.0,7.7,9.2,8.7,The Rabbit Hole Irish Bar,Bars,0.67,
9612717,,0.0,7.7,9.2,8.7,Bin's Market,Supermarkets,0.73,
9612717,,0.0,7.7,9.2,8.7,Phu Quoc Day Spa,Spas and Onsens,0.77,
9612717,,0.0,7.7,9.2,8.7,Dive Center Searama,Camping and Outdoors,0.79,
9612717,,0.0,7.7,9.2,8.7,KingKong Mart,Supermarkets,0.79,
9612717,,0.0,7.7,9.2,8.7,Coi Nguon Museum,Museums and Art Galleries,0.94,
296330,,0.23,8.3,8.8,8.7,The Rabbit Hole Irish Bar,Bars,0.12,
296330,,0.23,8.3,8.8,8.7,Long Beach,Beaches,0.12,
296330,,0.23,8.3,8.8,8.7,Phu Quoc Day Spa,Spas and Onsens,0.22,
296330,,0.23,8.3,8.8,8.7,Dive Center Searama,Camping and Outdoors,0.24,
296330,,0.23,8.3,8.8,8.7,Bin's Market,Supermarkets,0.29,
296330,,0.23,8.3,8.8,8.7,Coi Nguon Museum,Museums and Art Galleries,0.34,
296330,,0.23,8.3,8.8,8.7,KingKong Mart,Supermarkets,0.35,
296330,,0.23,8.3,8.8,8.7,Long Beach Pearl,Shopping Centers and Areas,0.65,
296330,,0.23,8.3,8.8,8.7,Supermarket K+Mark,Supermarkets,0.86,
296330,,0.23,8.3,8.8,8.7,C Mart,Supermarkets,0.97,
87869906,,,,,,Hon Thom Cable Car,"Train, Metro and Bus Stations",0.92,
87869906,,,,,,Phu Quoc Prison,Historical Buildings and Sites,1.63,
87869906,,,,,,Benh Xa Quan Dan Y Dao Phu Quoc,Hospitals and Medical Facilities,2.11,
87869906,,,,,,Sung Duc Pagoda,Places of Worship,2.35,
87869906,,,,,,Department of Chemistry Bar - JW Marriott Phu Quoc Emerald Bay Resort & Spa,Bars,2.66,
87869906,,,,,,An Thoi Port,Ports/Ferries,2.73,
87869906,,,,,,Long Beach,Beaches,3.0,
87869906,,,,,,Sao Beach,Beaches,3.63,
87869906,,,,,,Ho Quoc Temple,Places of Worship,8.66,
87869906,,,,,,INK 360 Rooftop Bar,Bars,8.89,
1158643,,0.0,8.0,9.2,8.7,Long Beach,Beaches,0.14,
1158643,,0.0,8.0,9.2,8.7,Long Beach Pearl,Shopping Centers and Areas,0.26,
1158643,,0.0,8.0,9.2,8.7,Supermarket K+Mark,Supermarkets,0.33,
1158643,,0.0,8.0,9.2,8.7,C Mart,Supermarkets,0.43,
1158643,,0.0,8.0,9.2,8.7,The Rabbit Hole Irish Bar,Bars,0.56,
1158643,,0.0,8.0,9.2,8.7,Bin's Market,Supermarkets,0.59,
1158643,,0.0,8.0,9.2,8.7,KingKong Mart,Supermarkets,0.64,
1158643,,0.0,8.0,9.2,8.7,Phu Quoc Day Spa,Spas and Onsens,0.64,
1158643,,0.0,8.0,9.2,8.7,Dive Center Searama,Camping and Outdoors,0.66,
1158643,,0.0,8.0,9.2,8.7,Coi Nguon Museum,Museums and Art Galleries,0.82,
83129371,,0.0,,,,Tinh Hoa Art Shop,Shopping Centers and Areas,0.16,
83129371,,0.0,,,,Gold Silk Fashion,Shopping Centers and Areas,0.18,
83129371,,0.0,,,,Nha Thuoc Pharmacy,Hospitals and Medical Facilities,0.2,
83129371,,0.0,,,,Healing the Wounded Heart Shop,Shopping Centers and Areas,0.22,
83129371,,0.0,,,,Cathi 24,Entertainment,0.22,
83129371,,0.0,,,,Gia Huy Silk,Shopping Centers and Areas,0.23,
83129371,,0.0,,,,Green Bamboo Art Gallery,Museums and Art Galleries,0.24,
83129371,,0.0,,,,Olympic gym and fitness centre,Fitness and Yoga Centers,0.26,
83129371,,0.0,,,,Than Minh,Hospitals and Medical Facilities,0.29,
83129371,,0.0,,,,Dam Chuon Huong Quan,Natural Parks and Forests,0.3,
64861936,,0.0,,,,Gold Silk Fashion,Shopping Centers and Areas,0.07,
64861936,,0.0,,,,Cathi 24,Entertainment,0.09,
64861936,,0.0,,,,Tinh Hoa Art Shop,Shopping Centers and Areas,0.12,
64861936,,0.0,,,,Gia Huy Silk,Shopping Centers and Areas,0.14,
64861936,,0.0,,,,Nha Thuoc Pharmacy,Hospitals and Medical Facilities,0.14,
64861936,,0.0,,,,Healing the Wounded Heart Shop,Shopping Centers and Areas,0.15,
64861936,,0.0,,,,Than Minh,Hospitals and Medical Facilities,0.15,
64861936,,0.0,,,,Green Bamboo Art Gallery,Museums and Art Galleries,0.16,
64861936,,0.0,,,,K-Mart,Supermarkets,0.31,
64861936,,0.0,,,,Olympic gym and fitness centre,Fitness and Yoga Centers,0.33,
30095600,,,1.9,4.6,5.6,Thien Mu Pagoda,Places of Worship,1.28,
30095600,,,1.9,4.6,5.6,Tiger Arena,Historical Buildings and Sites,1.96,
30095600,,,1.9,4.6,5.6,Bệnh viện Trung ương Huế,Hospitals and Medical Facilities,2.18,
30095600,,,1.9,4.6,5.6,Vong Canh Hill,"Mountains, Hills and Caves",2.3,
30095600,,,1.9,4.6,5.6,Phu Mong Garden House,Zoos and Aquariums,2.76,
30095600,,,1.9,4.6,5.6,Tram Y Te Huong Long,Hospitals and Medical Facilities,2.82,
30095600,,,1.9,4.6,5.6,Hue City Hospital,Hospitals and Medical Facilities,3.34,
30095600,,,1.9,4.6,5.6,Tu Duc Tomb,Historical Buildings and Sites,3.55,
30095600,,,1.9,4.6,5.6,Phu Cam Church,Places of Worship,3.81,
30095600,,,1.9,4.6,5.6,Imperial Tomb of Dong Khanh,Historical Buildings and Sites,3.89,
5663891,,0.0,7.2,8.7,7.6,Vincom Plaza,Supermarkets,0.04,
5663891,,0.0,7.2,8.7,7.6,Central Cultural House,Things to do,0.17,
5663891,,0.0,7.2,8.7,7.6,MANNA SHOP,Shopping Centers and Areas,0.25,
5663891,,0.0,7.2,8.7,7.6,Tuệ Tĩnh Đường Liên Hoa,Hospitals and Medical Facilities,0.31,
5663891,,0.0,7.2,8.7,7.6,nha tuoc,Hospitals and Medical Facilities,0.32,
5663891,,0.0,7.2,8.7,7.6,Fruits and vegetables market,Supermarkets,0.34,
5663891,,0.0,7.2,8.7,7.6,Công viên Tôn Đức Thắng,"Botanical Gardens, and Public Parks",0.34,
5663891,,0.0,7.2,8.7,7.6,King's Panorama Bar,Bars,0.37,
5663891,,0.0,7.2,8.7,7.6,K-Mart,Supermarkets,0.41,
5663891,,0.0,7.2,8.7,7.6,Main Post Office,"Internet, Post and Phone Services",0.46,
34198470,,2.92,9.9,5.9,5.6,The Fine Arts Museum,Museums and Art Galleries,1.28,
34198470,,2.92,9.9,5.9,5.6,Centre For Counseling & Reproductive Health Care Services,Hospitals and Medical Facilities,1.52,
34198470,,2.92,9.9,5.9,5.6,Great local market!,Supermarkets,2.11,
34198470,,2.92,9.9,5.9,5.6,An Dinh Palace,Historical Buildings and Sites,2.26,
34198470,,2.92,9.9,5.9,5.6,Big C Supermarket,Supermarkets,2.4,
34198470,,2.92,9.9,5.9,5.6,Ngu Binh Mountain,"Mountains, Hills and Caves",2.4,
34198470,,2.92,9.9,5.9,5.6,Tả Bật Sơn,"Mountains, Hills and Caves",2.4,
34198470,,2.92,9.9,5.9,5.6,Thua Thien Hue Sports Centre,Entertainment,2.49,
34198470,,2.92,9.9,5.9,5.6,Vietcombank,Banks and Currency Exchange,2.49,
34198470,,2.92,9.9,5.9,5.6,Central Indoor Stadium,Entertainment,2.5,
78424913,,0.0,,,,Cathi 24,Entertainment,0.06,
78424913,,0.0,,,,Gold Silk Fashion,Shopping Centers and Areas,0.08,
78424913,,0.0,,,,Than Minh,Hospitals and Medical Facilities,0.1,
78424913,,0.0,,,,Gia Huy Silk,Shopping Centers and Areas,0.12,
78424913,,0.0,,,,Healing the Wounded Heart Shop,Shopping Centers and Areas,0.14,
78424913,,0.0,,,,Green Bamboo Art Gallery,Museums and Art Galleries,0.14,
78424913,,0.0,,,,Tinh Hoa Art Shop,Shopping Centers and Areas,0.14,
78424913,,0.0,,,,Nha Thuoc Pharmacy,Hospitals and Medical Facilities,0.17,
78424913,,0.0,,,,K-Mart,Supermarkets,0.26,
78424913,,0.0,,,,Toa Kham Pier,Ports/Ferries,0.33,
237273,,0.41,3.7,7.9,9.9,National School,"Colleges, Universities, and Educational institutions",0.21,
237273,,0.41,3.7,7.9,9.9,Ho Chi Minh Museum,Museums and Art Galleries,0.28,
237273,,0.41,3.7,7.9,9.9,Hue Water Puppet Theatre,Theatres,0.28,
237273,,0.41,3.7,7.9,9.9,Quoc Hoc Hue,"Colleges, Universities, and Educational institutions",0.36,
237273,,0.41,3.7,7.9,9.9,Quoc Hoc Hue High School for the Gifted,"Colleges, Universities, and Educational institutions",0.42,
237273,,0.41,3.7,7.9,9.9,Benh Vien Trung Ưong Hue - Khoa Tam Than,Hospitals and Medical Facilities,0.48,
237273,,0.41,3.7,7.9,9.9,Benh Vien Quoc Te Hue,Hospitals and Medical Facilities,0.48,
237273,,0.41,3.7,7.9,9.9,Gia Han,Hospitals and Medical Facilities,0.51,
237273,,0.41,3.7,7.9,9.9,Retail shop,Supermarkets,0.53,
237273,,0.41,3.7,7.9,9.9,Bao Quoc Pagoda,Monuments and Landmarks,0.54,
70624,,0.0,4.8,8.9,9.6,King's Panorama Bar,Bars,0.01,
70624,,0.0,4.8,8.9,9.6,nha tuoc,Hospitals and Medical Facilities,0.05,
70624,,0.0,4.8,8.9,9.6,MANNA SHOP,Shopping Centers and Areas,0.16,
70624,,0.0,4.8,8.9,9.6,Main Post Office,"Internet, Post and Phone Services",0.19,
70624,,0.0,4.8,8.9,9.6,K-Mart,Supermarkets,0.26,
70624,,0.0,4.8,8.9,9.6,Diem Phung Thi Art Exhibition House,Museums and Art Galleries,0.26,
70624,,0.0,4.8,8.9,9.6,Truong Tien Bridge,Bridges,0.29,
70624,,0.0,4.8,8.9,9.6,Nguyen Dinh Chieu Walking Street,Famous Streets and Neighborhoods,0.33,
70624,,0.0,4.8,8.9,9.6,XQ Hand Embroidery,Museums and Art Galleries,0.35,
70624,,0.0,4.8,8.9,9.6,Toa Kham Pier,Ports/Ferries,0.38,
66751260,,0.0,,,,Fruits and vegetables market,Supermarkets,0.16,
66751260,,0.0,,,,K-Mart,Supermarkets,0.19,
66751260,,0.0,,,,nha tuoc,Hospitals and Medical Facilities,0.2,
66751260,,0.0,,,,MANNA SHOP,Shopping Centers and Areas,0.24,
66751260,,0.0,,,,King's Panorama Bar,Bars,0.26,
66751260,,0.0,,,,Vincom Plaza,Supermarkets,0.26,
66751260,,0.0,,,,Green Bamboo Art Gallery,Museums and Art Galleries,0.32,
66751260,,0.0,,,,Healing the Wounded Heart Shop,Shopping Centers and Areas,0.33,
66751260,,0.0,,,,Gia Huy Silk,Shopping Centers and Areas,0.33,
66751260,,0.0,,,,Tuệ Tĩnh Đường Liên Hoa,Hospitals and Medical Facilities,0.34,
91983217,,0.77,,,,Dieu De Pagoda,Historical Buildings and Sites,0.22,
91983217,,0.77,,,,Dieu De National Pagoda,Places of Worship,0.27,
91983217,,0.77,,,,Tu Dam Pagoda,Monuments and Landmarks,0.28,
91983217,,0.77,,,,Bandstand Viewpoint,Things to do,0.38,
91983217,,0.77,,,,Dong Ba Market,Shopping Centers and Areas,0.39,
91983217,,0.77,,,,Dong Ba Bus Station,"Train, Metro and Bus Stations",0.45,
91983217,,0.77,,,,Coopmart,Supermarkets,0.49,
91983217,,0.77,,,,Perfume River,"Rivers, Reservoirs, and Lakes",0.53,
91983217,,0.77,,,,Chieu Ung Pagoda,Places of Worship,0.6,
91983217,,0.77,,,,Secret Viewpoint,Things to do,0.66,
63990397,,0.0,,,,Dam Chuon Huong Quan,Natural Parks and Forests,0.25,
63990397,,0.0,,,,Nha Thuoc Pharmacy,Hospitals and Medical Facilities,0.27,
63990397,,0.0,,,,Gold Silk Fashion,Shopping Centers and Areas,0.29,
63990397,,0.0,,,,Tinh Hoa Art Shop,Shopping Centers and Areas,0.31,
63990397,,0.0,,,,Cathi 24,Entertainment,0.34,
63990397,,0.0,,,,Olympic gym and fitness centre,Fitness and Yoga Centers,0.36,
63990397,,0.0,,,,Healing the Wounded Heart Shop,Shopping Centers and Areas,0.37,
63990397,,0.0,,,,Gia Huy Silk,Shopping Centers and Areas,0.38,
63990397,,0.0,,,,Pharmacy Bao Hung,Hospitals and Medical Facilities,0.39,
63990397,,0.0,,,,Cù lao nhân tạo Nguyễn Sinh Cung,Natural Parks and Forests,0.39,
80171166,,0.0,,,,Gia Huy Silk,Shopping Centers and Areas,0.08,
80171166,,0.0,,,,Green Bamboo Art Gallery,Museums and Art Galleries,0.09,
